epoch,data_loss,physics_loss,epoch_time
0,8.941562867903485e-08,6.550329939916666e-13,0.9239537715911865
1,2.826147829182446e-05,5.2177615117443565e-08,0.009637594223022461
2,6.509011654998176e-06,2.952759370344893e-09,0.010380029678344727
3,5.700219844584353e-06,2.342142479960785e-09,0.007821798324584961
4,2.8826530495962288e-08,1.3159483539752076e-13,0.014984607696533203
5,3.549090979504399e-05,1.3340938664896385e-07,0.007723569869995117
6,3.7570916902041063e-06,2.898646656035453e-09,0.0063326358795166016
7,2.122228943335358e-05,9.098944531160669e-08,0.006860256195068359
8,2.633375970617635e-06,5.09408204507622e-09,0.009505987167358398
9,1.0049532647826709e-05,5.108685741106456e-08,0.010707378387451172
10,1.6516428331669886e-06,4.136484932359963e-09,0.008165121078491211
11,1.3055649787929724e-06,5.1610502538324e-09,0.009409189224243164
12,8.051625627558678e-06,6.67072939108948e-08,0.00841212272644043
13,2.5394546465662415e-09,5.701310158299968e-15,0.007784605026245117
14,2.2331718696477765e-08,1.4008117040463508e-13,0.00783395767211914
15,3.543771640579507e-07,4.873156989049221e-09,0.011260271072387695
16,9.900243640004192e-06,8.22831793811929e-08,0.005393028259277344
17,1.528748043710948e-07,4.046546209224289e-09,0.007126331329345703
18,1.6159180660224592e-08,8.454673593172313e-14,0.008004426956176758
19,5.877224396044767e-08,2.8573448052071626e-09,0.010018348693847656
20,5.424179860824552e-08,5.494999122390709e-09,0.008762836456298828
21,3.5314160413690843e-06,5.549751591615859e-08,0.007709980010986328
22,5.492396226713936e-08,4.1727563626636766e-09,0.0076694488525390625
23,4.848508979193866e-06,6.827422538435712e-08,0.006490230560302734
24,1.4134406228549778e-05,9.983722293327446e-08,0.00874471664428711
25,1.0010647599756339e-07,3.3623674955407523e-09,0.008823156356811523
26,7.721409019723069e-06,7.81168694174994e-08,0.0076258182525634766
27,1.136733516204913e-07,1.846663663998549e-12,0.0050542354583740234
28,1.353644734081172e-07,2.7167854632637045e-09,0.007370948791503906
29,1.4298454686922923e-07,2.4385178321040257e-09,0.005491971969604492
30,2.0789224564055075e-08,1.4746907308575002e-13,0.007850885391235352
31,2.2865030757657223e-08,1.2851257059388888e-13,0.00744318962097168
32,1.6302715266647283e-07,3.244520208056656e-09,0.007276058197021484
33,1.7146635400422383e-07,3.766836176311017e-09,0.007894039154052734
34,7.709814781264868e-06,6.885641568032952e-08,0.008806467056274414
35,1.5808046782694873e-07,2.273267352137509e-09,0.009079694747924805
36,4.639868620870402e-06,5.403281022609008e-08,0.009213924407958984
37,1.9298199731565546e-06,3.786573188335751e-08,0.006014108657836914
38,1.2433153528945695e-07,2.8441946575696875e-09,0.007514238357543945
39,4.918103257978146e-08,4.237768718839269e-13,0.007959365844726562
40,8.99036240298301e-06,6.447565681355627e-08,0.007670402526855469
41,7.622472431023652e-09,3.113892336256002e-14,0.007450580596923828
42,7.583677330558203e-08,3.1023654756268115e-09,0.007678985595703125
43,7.231258081219494e-08,6.484394726898046e-13,0.007207155227661133
44,1.541017269346412e-08,8.869148498307292e-14,0.008211135864257812
45,8.61776243255008e-06,7.66255823236861e-08,0.005611419677734375
46,6.325433787424117e-06,5.940040637142374e-08,0.008788824081420898
47,3.710572471504747e-08,1.9004420259705057e-09,0.0077059268951416016
48,1.7686662090454774e-07,2.710735282074328e-12,0.0072247982025146484
