epoch,data_loss,physics_loss,epoch_time
0,5.614533193920579e-08,2.4985512236808448e-20,0.7851934432983398
1,2.9758626624243334e-05,6.842822131147841e-08,0.015319347381591797
2,8.263539712061174e-06,1.7101337707048359e-12,0.010358572006225586
3,8.310999874083791e-06,1.3691810352156608e-08,0.008601188659667969
4,2.2304973867903755e-08,1.555738135032583e-17,0.008448123931884766
5,4.473459193832241e-05,2.592366854514694e-07,0.006071329116821289
6,8.28660631668754e-06,1.1766131180479533e-08,0.009631872177124023
7,3.78997610823717e-05,3.009259508246487e-12,0.007239818572998047
8,8.26220912131248e-06,5.17425924329018e-09,0.00880122184753418
9,2.9522208933485672e-05,7.225234810448455e-08,0.007909774780273438
10,8.27075018605683e-06,1.3643090213122377e-08,0.008957862854003906
11,8.40704160509631e-06,1.3689867017774304e-08,0.018595218658447266
12,3.217816993128508e-05,7.247854227898642e-08,0.010604143142700195
13,7.087689102291961e-09,8.063747040416039e-18,0.006516695022583008
14,2.374639151980773e-08,6.418525333898082e-18,0.0071141719818115234
15,8.16152987681562e-06,4.505713135927181e-09,0.005944967269897461
16,3.7068115489091724e-05,2.171089696911821e-12,0.0052204132080078125
17,8.267757038993295e-06,1.196420566784706e-12,0.0065288543701171875
18,1.9930942229962056e-08,1.9852733751294736e-20,0.005035400390625
19,8.249173333751969e-06,1.7651938938323397e-12,0.005646228790283203
20,8.262924893642776e-06,1.1253975182312637e-12,0.0074520111083984375
21,3.217151970602572e-05,9.401639189388078e-12,0.005645751953125
22,8.217097274609841e-06,4.937687411721292e-12,0.005937099456787109
23,3.5518300137482584e-05,1.1916354569763143e-09,0.004833221435546875
24,4.288934724172577e-05,1.5751632637117652e-11,0.00448298454284668
25,8.167361556843389e-06,1.4868453690475292e-12,0.005899190902709961
26,3.745924186659977e-05,3.940004572600131e-12,0.00484013557434082
27,1.1196455318440712e-07,1.1590894182793443e-19,0.004856109619140625
28,8.261151378974319e-06,1.5795767471793454e-12,0.009617328643798828
29,8.27362782729324e-06,1.4294043379492472e-12,0.0049746036529541016
30,2.209312910395056e-08,1.2018024401721684e-18,0.006085634231567383
31,2.7825620918520144e-08,2.8856334221664973e-18,0.008675813674926758
32,7.971393642947078e-06,6.229841531535385e-09,0.004858970642089844
33,8.04467526904773e-06,7.026779158536556e-09,0.005693197250366211
34,3.4846252674469724e-05,6.494105520005178e-08,0.00431060791015625
35,8.233690095948987e-06,1.1906881730583407e-12,0.0044345855712890625
36,3.151644341414794e-05,2.7131664970259095e-12,0.005333662033081055
37,2.7805997888208367e-05,6.198250246391979e-12,0.004552125930786133
38,8.240224815381225e-06,1.2156031389820576e-12,0.004259824752807617
39,4.481318782723065e-08,1.5481733615356324e-18,0.005846500396728516
40,3.4792348742485046e-05,3.0085576252503188e-09,0.005097150802612305
41,1.4081887655947867e-08,1.726191728343782e-18,0.005440473556518555
42,8.267317753052339e-06,1.6008883454987632e-11,0.00562286376953125
43,6.739613667150479e-08,2.1211743999457624e-18,0.004654645919799805
