Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,2500,advec_gauss,periodic,0.1,0.01,6.0765804168879155e-06,3.0382902099423196e-06,3.0382902107409493e-06,2.5233470177438303e-06,1.2616735100634292e-06,1.2616735106965853e-06,2.3001682706746962e-05,-2.3025850929940455,-12.011068451642995,-12.704215631709781,-12.704215631446926,-12.889924356049582,-13.583071535665136,-13.583071535163297
