Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,2500,advec_gauss,periodic,0.1,0.01,0.0011458071256989627,0.0005740681138375906,0.0005746860340783168,0.0004828104548508461,0.00024179717357198887,0.0002420052673223244,0.004962748547984619,-2.3025850929940455,-6.771645977036397,-7.462762503462585,-7.461686693984214,-7.635886414354713,-8.327411308966918,-8.32655106624973
