time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.1,0.011156635233862417,0.00043307269382388604,0.4060053388580669
0.2,0.013455663166941344,0.0006251736881417539,0.43347004296047353
0.3,0.014968425823609079,0.0007709910047901886,0.4456796306312257
0.4,0.016127423602114686,0.0008933537552614432,0.452960814055229
0.5,0.017080226054347624,0.0010008802495776695,0.4579297229853902
0.6,0.017896153644265174,0.0010979319608720064,0.46159734228920035
0.7000000000000001,0.01861376563309014,0.0011870784343133093,0.4644475738101724
0.8,0.01925690321397536,0.0012699843861734379,0.46674489967559124
0.9,0.01984142175241001,0.0013478013417492032,0.4686476771552625
1.0,0.020378444412145633,0.001421365064804715,0.47025727377899457
1.1,0.020876100466339025,0.0014913049115179244,0.47164198480105046
1.2,0.02134052663158547,0.0015581088381932447,0.47284972634637
1.3,0.02177647878375491,0.00162216424052732,0.47391524117275924
1.4000000000000001,0.022187723728968867,0.0016837847747570456,0.47486441675573704
1.5,0.022577300048031455,0.0017432286278667864,0.47571699063132555
1.6,0.02294769751050947,0.0018007113498562596,0.47648830966962896
1.7,0.023300983939472848,0.0018564151043435977,0.4771905109450354
1.8,0.023638897079729177,0.001910495488418772,0.47783333628773894
1.9000000000000001,0.023962912516417627,0.001963086659580651,0.4784247076552933
2.0,0.024274294809820348,0.0020143052566764007,0.4789711421248513
2.1,0.02457413661947422,0.0020642534444333532,0.47947805679376765
2.2,0.02486338907210383,0.0021130213097360676,0.4799499965185371
2.3000000000000003,0.025142885639132948,0.0021606887707652876,0.4803908065561599
2.4,0.02541336113084928,0.0022073271148277647,0.480803765198596
2.5,0.02567546696641204,0.0022530002495002696,0.48119168691449854
2.6,0.025929783568652564,0.0022977657298214873,0.4815570034478292
2.7,0.026176830514081997,0.0023416756086602104,0.48190182823287914
2.8000000000000003,0.026417074912205803,0.002384777146097618,0.4822280080357933
2.9,0.02665093837485752,0.002427113405381242,0.48253716471206304
3.0,0.02687880285294911,0.0024687237568600936,0.4828307292406181
3.1,0.027101015556085014,0.002509644306692533,0.483109969667882
3.2,0.027317893123913653,0.002549908263613116,0.48337601420913756
3.3000000000000003,0.027529725182718106,0.002589546254357487,0.48362987046875755
3.4,0.02773677739362642,0.0026285865962654017,0.48387244152708353
3.5,0.027939294077842625,0.0026670555339597998,0.4841045394802761
3.6,0.02813750048793544,0.0027049774457239394,0.48432689689640507
3.7,0.02833160478135863,0.002742375024187468,0.4845401765564636
3.8000000000000003,0.02852179974219194,0.002779269435125397,0.4847449797757222
3.9,0.028708264288971202,0.0028156804575257106,0.48494185354363295
4.0,0.028891164799960234,0.0028516266075572882,0.4851312966755385
4.1,0.029070656281956736,0.002887125248643737,0.4853137651338599
4.2,0.029246883404452393,0.002922192689500273,0.48548967664810316
4.3,0.029419981417479892,0.002956844271704362,0.4856594147403257
4.4,0.02959007696861685,0.00299109444813422,0.4858233322444193
4.5,0.02975728883225607,0.0030249568534128353,0.48598175439275193
4.6000000000000005,0.029921728562294796,0.003058444367331357,0.48613498153165086
4.7,0.03008350107776765,0.003091569172088565,0.48628329151734706
4.8,0.030242705189586386,0.003124342804067757,0.4864269418358857
4.9,0.030399434075407482,0.003156776200775003,0.486566171483818
5.0,0.03055377570868562,0.0031888797434802304,0.4867012026409337
5.1000000000000005,0.030705813247157435,0.0032206632960323817,0.4868322421616769
5.2,0.030855625385308526,0.0032521362402600233,0.48695948290802377
5.3,0.031003286674788733,0.003283307508317524,0.4870831049433598
5.4,0.03114886781623757,0.003314185612292842,0.48720327660417284
5.5,0.031292435925551094,0.003344778671355056,0.487320155464065
5.6000000000000005,0.03143405477725086,0.0033750944366869773,0.48743388920264763
5.7,0.03157378502729633,0.003405140314419804,0.48754461639020885
5.8,0.03171168441740596,0.003434923386762053,0.48765246719764077
5.9,0.03184780796271264,0.0034644504314935856,0.487757564039893
6.0,0.031982208124371476,0.003493727939976708,0.4878600221601884
6.1000000000000005,0.03211493496855621,0.0035227621338199525,0.4879599501613376
6.2,0.0322460363131224,0.0035515589803157025,0.4880574504897234
6.3,0.03237555786307691,0.0035801242067601633,0.4881526198768583
6.4,0.03250354333587156,0.0036084633137530163,0.4882455497428409
