epoch,data_loss,physics_loss,epoch_time
0,8.941562867903485e-08,6.550329939916666e-13,0.8440959453582764
1,0.0014300593174993992,0.0009682363597676158,0.01391911506652832
2,0.00026715040439739823,5.363126547308639e-05,0.006196737289428711
3,0.001326415571384132,0.0002419575903331861,0.008797168731689453
4,6.915870187640394e-08,4.440474680664219e-13,0.004109382629394531
5,0.0043849158100783825,0.002161433920264244,0.0055027008056640625
6,0.00039974245009943843,7.908270345069468e-05,0.008620500564575195
7,3.393259612494148e-05,5.545790372707415e-06,0.005966901779174805
8,0.00042801396921277046,0.00010473544534761459,0.00522923469543457
9,0.002993124071508646,0.002146948827430606,0.005155324935913086
10,0.0006880504079163074,0.0001734775141812861,0.006151437759399414
11,0.0002535541425459087,6.017926352797076e-05,0.006236076354980469
12,6.182851211633533e-05,2.6143196009797975e-05,0.0039899349212646484
13,7.501832044454204e-09,2.0433697458686548e-14,0.006820201873779297
14,4.1049183607810846e-08,2.684323304000952e-13,0.0067975521087646484
15,0.0007736020488664508,0.0001475096505600959,0.007154226303100586
16,0.00287570059299469,0.001470776740461588,0.004848003387451172
17,0.0006279642111621797,0.00012140520993852988,0.005706310272216797
18,3.1753039309023734e-08,1.769484352879408e-13,0.006075382232666016
19,4.155602800892666e-05,8.115392120089382e-06,0.006051301956176758
20,1.3562914318754338e-05,2.145640337403165e-06,0.005519866943359375
21,0.00035236150142736733,0.00021542186732403934,0.007974386215209961
22,0.00020105855946894735,4.6917270083213225e-05,0.006916999816894531
23,0.0005920804105699062,0.00037706593866460025,0.0055692195892333984
24,0.00024927116464823484,0.0001398003223584965,0.0060596466064453125
25,3.97850544686662e-06,2.867049708754621e-08,0.012264013290405273
26,0.00017362096696160734,8.88222421053797e-05,0.006581544876098633
27,1.2918556535623793e-07,2.164254235895169e-12,0.006214618682861328
28,0.0002302737266290933,4.644956061383709e-05,0.008327484130859375
29,0.0002669866953510791,5.3670810302719474e-05,0.006867647171020508
30,3.531931014322254e-08,2.503720158714834e-13,0.005616426467895508
31,4.1764735669858055e-08,2.515996308863344e-13,0.00786280632019043
32,0.00017136242240667343,3.469246075837873e-05,0.00838017463684082
33,0.00010604222916299477,2.1569387172348797e-05,0.008484601974487305
34,0.00012221529323142022,5.9977926866849884e-05,0.008243799209594727
35,3.859543539874721e-06,2.2907549634965108e-08,0.008095979690551758
36,0.00012094974954379722,6.468928040703759e-05,0.006766080856323242
37,0.0002163126046070829,0.00012855781824328005,0.005338907241821289
38,5.2854120440315455e-05,1.1237709259148687e-05,0.005795478820800781
39,5.860572116489493e-08,4.3749164989510814e-13,0.004367351531982422
40,3.2688960345694795e-05,5.843623966939049e-06,0.004851341247558594
41,1.3681494159811791e-08,3.9552440641264786e-14,0.004740476608276367
42,1.9451506886980496e-05,3.4603931453602854e-06,0.0054781436920166016
43,9.335460759984926e-08,8.11295637875159e-13,0.004659175872802734
44,2.6956653798038133e-08,1.4239572520245714e-13,0.006062030792236328
45,0.0002484545693732798,0.00013146284618414938,0.008243560791015625
46,0.00012485752813518047,6.205467798281461e-05,0.00803518295288086
47,3.913646196451737e-06,7.706786675498734e-08,0.0041310787200927734
48,2.0810564649309526e-07,2.8794061319309394e-12,0.005208253860473633
49,0.00026291055837646127,0.00015331014583352953,0.00670170783996582
50,4.542376075278298e-08,2.6117926181165596e-13,0.004570722579956055
51,9.961039104666725e-09,1.5053555935964046e-14,0.005656003952026367
52,6.805632438044995e-05,1.4863792785035912e-05,0.00785970687866211
53,5.0521123284852365e-08,2.9721144707665903e-13,0.007827997207641602
54,2.2575728507945314e-05,4.287798219593242e-06,0.003981590270996094
55,7.328109859372489e-06,8.411810767938732e-07,0.0040073394775390625
56,3.7775016608065926e-06,6.767403704088792e-08,0.004627227783203125
57,4.4751959649147466e-05,1.319176226388663e-05,0.005635976791381836
58,5.697164306184277e-05,1.844106736825779e-05,0.0069789886474609375
59,6.905357707864823e-08,7.749852192276419e-13,0.007039070129394531
60,1.716559927444905e-05,1.0572056226010318e-06,0.0044708251953125
61,2.8166368792881258e-08,1.2040645173613806e-13,0.009378910064697266
62,2.4392806153628044e-05,6.153043159429217e-06,0.005764007568359375
63,8.296492524095811e-06,1.0848137890207e-06,0.005648612976074219
64,6.8197092417676686e-09,1.0897575227733665e-14,0.00838160514831543
65,1.901729774544947e-05,3.8203629628696945e-06,0.007931709289550781
66,1.682284178627924e-08,7.22732962886441e-14,0.0042612552642822266
67,3.589668040149263e-06,6.148846409814723e-08,0.0070056915283203125
68,5.149144726601662e-06,4.1482891788291454e-07,0.0042400360107421875
69,6.587125426449347e-06,7.339612579926325e-07,0.0052449703216552734
70,3.4832577512133867e-05,5.647836132993689e-06,0.005380153656005859
71,7.056626571966262e-08,5.586731706593018e-13,0.0056574344635009766
72,3.2932748581515625e-06,3.800272541099048e-09,0.006237030029296875
73,4.119640834687743e-06,1.8784518829306762e-07,0.008173942565917969
74,5.42133602721151e-06,4.6732549208172713e-07,0.008562326431274414
75,2.1801186449010856e-05,3.7670088204322383e-06,0.005472898483276367
76,8.568746068249311e-08,6.915335817002377e-13,0.0073168277740478516
77,3.2204989111050963e-06,3.830663342085927e-09,0.003761768341064453
78,1.72323652805062e-05,5.946346846030792e-07,0.0056192874908447266
79,2.6792415155796334e-05,1.410370941812289e-06,0.008134603500366211
80,1.5805142083991086e-07,2.19765091541424e-12,0.007894039154052734
81,3.1701711122877896e-06,1.4858272834317177e-08,0.00786137580871582
82,1.4573232874681707e-05,3.823366157007513e-08,0.007715463638305664
83,3.7961950027920466e-08,1.6937715336187709e-13,0.008354425430297852
84,3.600383251978201e-06,1.1375834674254293e-07,0.0050122737884521484
85,2.0271167159080505e-05,7.499342018491006e-07,0.0068013668060302734
86,3.2687328257452464e-06,4.746784298959028e-08,0.0065038204193115234
87,1.660236392808656e-07,4.078430735493521e-12,0.004803180694580078
88,2.2569973225472495e-05,3.078410486523353e-07,0.007883071899414062
