time,l2_error,l1_error,max_error
5.8,2.2027965371674702e-07,9.147180356828637e-08,8.338207750924198e-07
5.8500000000000005,2.2217861611035733e-07,9.226035355814925e-08,8.410088890853373e-07
5.9,2.240775788075772e-07,9.30489036383659e-08,8.481970068530131e-07
5.95,2.2597654119759456e-07,9.383745362754606e-08,8.553851261750012e-07
6.0,2.278755037878366e-07,9.462600367480763e-08,8.625732400568964e-07
6.05,2.2977446637653801e-07,9.541455372184969e-08,8.697613576025276e-07
6.1000000000000005,2.3167342876971486e-07,9.620310371165793e-08,8.76949473038735e-07
6.15,2.3357239146736905e-07,9.699165379260882e-08,8.841375916945893e-07
6.2,2.354713538572129e-07,9.778020378179262e-08,8.913257093512428e-07
6.25,2.3737031644869818e-07,9.856875382893366e-08,8.985138274519855e-07
6.3,2.3926927903956293e-07,9.93573038761161e-08,9.057019424441037e-07
6.3500000000000005,2.411682414337427e-07,1.0014585386626798e-07,9.128900609889357e-07
6.4,2.430672041307944e-07,1.0093440394705407e-07,9.20078177868433e-07
6.45,2.44966166523991e-07,1.0172295393708264e-07,9.272662951920196e-07
6.5,2.468651291137693e-07,1.0251150398391574e-07,9.344544156242307e-07
6.55,2.487640917061205e-07,1.0330005403197031e-07,9.416425361674641e-07
6.6000000000000005,2.5066305409741526e-07,1.0408860402144303e-07,9.488306511595823e-07
6.65,2.525620167939428e-07,1.0487715410238933e-07,9.560187713697488e-07
6.7,2.544609791838172e-07,1.0566570409060141e-07,9.632068893594692e-07
6.75,2.5635994177627986e-07,1.064542541386975e-07,9.70395008570435e-07
6.8,2.5825890436586506e-07,1.0724280418568247e-07,9.775831246727762e-07
6.8500000000000005,2.6015786675993277e-07,1.0803135417603977e-07,9.847712476585002e-07
6.9,2.620568294572538e-07,1.088199042562913e-07,9.919593618734623e-07
6.95,2.6395579184783114e-07,1.0960845424549871e-07,9.991474824166957e-07
7.0,2.658547544374938e-07,1.1039700429216659e-07,1.0063356017386837e-06
7.05,2.6775371702835637e-07,1.1118555433939101e-07,1.013523721837828e-06
7.1000000000000005,2.696526794197213e-07,1.1197410432856996e-07,1.0207118393834591e-06
7.15,2.715516421189187e-07,1.1276265440990131e-07,1.027899963035317e-06
7.2,2.7345060451271875e-07,1.1355120440040114e-07,1.0350880811360597e-06
7.25,2.753495671032295e-07,1.1433975444778562e-07,1.0422762000139585e-06
7.3,2.7724852969484144e-07,1.1512830449538418e-07,1.0494643177816343e-06
7.3500000000000005,2.791474920867844e-07,1.1591685448450023e-07,1.0566524363264662e-06
7.4,2.8104645478527037e-07,1.1670540456615974e-07,1.0638405584240118e-06
7.45,2.829454171774526e-07,1.174939545561925e-07,1.071028680743602e-06
7.5,2.8484437976835736e-07,1.1828250460322906e-07,1.078216797845144e-06
7.55,2.86743342356567e-07,1.1907105464993549e-07,1.0854049183883774e-06
7.6000000000000005,2.886423047502092e-07,1.1985960464018714e-07,1.0925930405969453e-06
7.65,2.9054126744942763e-07,1.2064815472130706e-07,1.09978116313858e-06
7.7,2.924402298396995e-07,1.214367047106737e-07,1.1069692817944343e-06
7.75,2.9433919243107996e-07,1.22225254758289e-07,1.1141574008943778e-06
7.8,2.96238155021197e-07,1.2301380480546732e-07,1.1213455225478342e-06
7.8500000000000005,2.981371174157077e-07,1.2380235479588428e-07,1.1285336430910675e-06
7.9,3.0003608011206474e-07,1.245909048762325e-07,1.1357217667429254e-06
7.95,3.019350425070512e-07,1.2537945486695549e-07,1.1429098825121997e-06
8.0,3.0383400509854017e-07,1.2616800491398673e-07,1.150098006719169e-06
8.05,3.0573296768899633e-07,1.269565549610665e-07,1.1572861270403578e-06
8.1,3.076319300827538e-07,1.2774510495123594e-07,1.1644742509142603e-06
8.15,3.095308927825905e-07,1.2853365503378253e-07,1.1716623722346498e-06
8.2,3.114298551738783e-07,1.293222050231987e-07,1.178850493444017e-06
8.25,3.133288177658943e-07,1.301107550708575e-07,1.1860386156525848e-06
8.3,3.152277803557275e-07,1.308993051180121e-07,1.1932267384162643e-06
8.35,3.171267427504717e-07,1.3168785510787244e-07,1.200414857294163e-06
8.4,3.190257054489899e-07,1.324764051891231e-07,1.2076029830554447e-06
8.45,3.209246678412939e-07,1.3326495517890423e-07,1.214791106485258e-06
8.5,3.228236304318103e-07,1.3405350522557874e-07,1.2219792271395136e-06
8.55,3.2472259301805646e-07,1.348420552715725e-07,1.2291673504583045e-06
8.6,3.266215554128067e-07,1.3563060526215466e-07,1.236355474332207e-06
8.65,3.285205181121419e-07,1.3641915534348068e-07,1.2435435968738418e-06
8.700000000000001,3.30419480504197e-07,1.3720770533369023e-07,1.2507317176391197e-06
8.75,3.3231844309607023e-07,1.3799625538086102e-07,1.2579198427342675e-06
8.8,3.3421740568731583e-07,1.3878480542864792e-07,1.2651079676073707e-06
8.85,3.361163680815989e-07,1.395733554189348e-07,1.2722960869293587e-06
8.9,3.3801533077988855e-07,1.403619055005714e-07,1.279484212246551e-06
8.950000000000001,3.39914293170404e-07,1.4115045548996134e-07,1.2866723350102305e-06
9.0,3.418132557608038e-07,1.4193900553685557e-07,1.2938604605494675e-06
9.05,3.4371221835260467e-07,1.4272755558486855e-07,1.301048581869857e-06
9.1,3.4561118074507043e-07,1.4351610557497063e-07,1.3082367058547817e-06
