Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,5000,advec_gauss,periodic,0.05,0.005,0.0005746889808156006,0.00028764016556801945,0.0002877924827730449,0.00024200724449660127,0.00012110315132976423,0.00012115443857678494,0.0024906561598523336,-2.995732273553991,-7.461681566437076,-8.15380028412168,-8.153270883473239,-8.32654289631929,-9.018867885202402,-9.018444474337903
