time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
2.5,0.00010309080068112103,7.310215913349717e-06,0.0026097334545557294
5.0,7.558891312908383e-05,6.0404179325865145e-06,0.00171328001001958
7.5,5.68516624479412e-05,4.894727006224025e-06,0.0011943767201303412
10.0,4.4744151551984596e-05,4.104971194093922e-06,0.0008870240929210182
12.5,3.650472180977813e-05,3.4640942602764325e-06,0.0006904509980815154
15.0,3.06097765392948e-05,3.056181849483529e-06,0.0005565157401244969
17.5,2.621664694812917e-05,2.7088572072387586e-06,0.0004606605560590338
20.0,2.28338692566874e-05,2.4163255211782003e-06,0.00038936236634573573
22.5,2.0159147224154808e-05,2.197691876745477e-06,0.00033466995615788475
25.0,1.799771489023412e-05,2.0139189033436882e-06,0.0002916483537945824
27.5,1.6219048016632515e-05,1.8523776210338426e-06,0.0002570946087265269
30.0,1.4732704343806871e-05,1.7124127666101198e-06,0.00022885085362275848
