time,l2_error,l1_error,max_error
8.515625,7.985284988326512e-07,7.040052058472866e-08,1.6399331139116402e-05
8.5546875,7.955266330791239e-07,7.02014172860106e-08,1.6322546171843033e-05
8.59375,7.92543955345155e-07,7.000178682400565e-08,1.6246338363556934e-05
8.6328125,7.895803044734059e-07,6.98069479424443e-08,1.6170701963802436e-05
8.671875,7.86635520762682e-07,6.961326078780048e-08,1.609563128951441e-05
8.7109375,7.83709445956486e-07,6.941907357338458e-08,1.60211207241856e-05
8.75,7.80801923240302e-07,6.922440571381649e-08,1.5947164716978435e-05
8.7890625,7.779127972309734e-07,6.902927632561906e-08,1.5873757782114417e-05
8.828125,7.750419139598083e-07,6.883370423033614e-08,1.5800894497708384e-05
8.8671875,7.721891208816541e-07,6.864043003531698e-08,1.5728569505601975e-05
8.90625,7.69354266850087e-07,6.845061999879564e-08,1.5656777510197895e-05
8.9453125,7.665372021139334e-07,6.826038971253904e-08,1.5585513277460716e-05
8.984375,7.637377783089125e-07,6.806975636955018e-08,1.5514771634805857e-05
9.0234375,7.609558484468227e-07,6.787873690399753e-08,1.5444547469822822e-05
9.0625,7.581912669067843e-07,6.768734799407878e-08,1.5374835729720093e-05
9.1015625,7.554438894186747e-07,6.749560606479066e-08,1.5305631420325927e-05
9.140625,7.527135730712175e-07,6.73125697538351e-08,1.523692960625489e-05
9.1796875,7.500001762754649e-07,6.713364199767216e-08,1.5168725408742922e-05
9.21875,7.473035587829405e-07,6.695428306221808e-08,1.5101014006257962e-05
9.2578125,7.446235816518356e-07,6.677450923070309e-08,1.5033790633001143e-05
9.296875,7.419601072502083e-07,6.659433654613811e-08,1.4967050578684749e-05
9.3359375,7.393129992410962e-07,6.641378081380795e-08,1.490078918731097e-05
9.375,7.366821225729796e-07,6.623579786417465e-08,1.4835001857060881e-05
9.4140625,7.340673434698803e-07,6.606046398044225e-08,1.4769684039295239e-05
9.453125,7.314685294185594e-07,6.588476476847419e-08,1.4704831237777327e-05
9.4921875,7.288855491602538e-07,6.570871471959367e-08,1.4640439008173356e-05
9.53125,7.263182726803026e-07,6.553232811502916e-08,1.4576502957830417e-05
9.5703125,7.237665711955303e-07,6.535561902850468e-08,1.4513018744055639e-05
9.609375,7.212303171426763e-07,6.517860132834695e-08,1.4449982074726808e-05
9.6484375,7.187093841719457e-07,6.500651709804327e-08,1.4387388706460502e-05
9.6875,7.162036471350249e-07,6.483455712300145e-08,1.4325234445056179e-05
9.7265625,7.137129820717911e-07,6.466230228719165e-08,1.4263515144219419e-05
9.765625,7.11237266201741e-07,6.448976531511863e-08,1.4202226705117837e-05
9.8046875,7.087763779141275e-07,6.43169587499987e-08,1.4141365075936996e-05
9.84375,7.06330196753094e-07,6.414389495547509e-08,1.4080926250825687e-05
9.8828125,7.038986034130664e-07,6.397210074993614e-08,1.402090626995145e-05
9.921875,7.014814797258166e-07,6.380393078788031e-08,1.3961301218445854e-05
9.9609375,6.990787086455749e-07,6.363974486929785e-08,1.3902107226071436e-05
10.0,6.96690174248304e-07,6.34772336957977e-08,1.3843320466444542e-05
10.0390625,6.943157617078079e-07,6.331442280850972e-08,1.3784937156535726e-05
10.078125,6.919553573013582e-07,6.315132419587643e-08,1.372695355655873e-05
10.1171875,6.896088483842151e-07,6.298794967791818e-08,1.3669365968693725e-05
10.15625,6.872761233881792e-07,6.282720393943563e-08,1.3612170736920781e-05
10.1953125,6.849570718082408e-07,6.266841460578105e-08,1.3555364246686796e-05
10.234375,6.826515841963416e-07,6.250936057595199e-08,1.3498942924017321e-05
10.2734375,6.803595521409638e-07,6.235005273093703e-08,1.3442903235016956e-05
10.3125,6.780808682744638e-07,6.219050180306755e-08,1.3387241685869355e-05
10.3515625,6.758154262406072e-07,6.203071837651238e-08,1.3331954821560466e-05
10.390625,6.735631207037563e-07,6.187071288973133e-08,1.3277039225878529e-05
10.4296875,6.713238473313732e-07,6.171427162512664e-08,1.3222491520914481e-05
10.46875,6.690975027829147e-07,6.155870263103471e-08,1.3168308366562353e-05
10.5078125,6.668839846984085e-07,6.140292017827091e-08,1.311448645957558e-05
10.546875,6.64683191696703e-07,6.124693388139271e-08,1.306102253395558e-05
10.5859375,6.624950233604752e-07,6.109075322523504e-08,1.3007913359674994e-05
10.625,6.603193802234797e-07,6.09343875662396e-08,1.295515574256667e-05
10.6640625,6.581561637653104e-07,6.07778461337785e-08,1.2902746524046105e-05
10.703125,6.560052764046944e-07,6.062536605507721e-08,1.2850682580278772e-05
10.7421875,6.538666214834982e-07,6.047311387512231e-08,1.2798960822124616e-05
10.78125,6.5174010325778e-07,6.032201031519644e-08,1.2747578194194364e-05
10.8203125,6.496256268969968e-07,6.017470979236664e-08,1.2696531675016054e-05
10.859375,6.475230984651873e-07,6.002719494075971e-08,1.2645818276313392e-05
10.8984375,6.4543242491389e-07,5.987947477464239e-08,1.2595435042395131e-05
10.9375,6.433535140810655e-07,5.97315581886948e-08,1.2545379050210581e-05
10.9765625,6.412862746676678e-07,5.9587760250608634e-08,1.2495647408239385e-05
11.015625,6.392306162441682e-07,5.944386922655859e-08,1.2446237257157655e-05
11.0546875,6.371864492310228e-07,5.929978850832292e-08,1.2397145768283657e-05
11.09375,6.351536848918011e-07,5.915552631528746e-08,1.234837014391088e-05
11.1328125,6.331322353310766e-07,5.901109076014756e-08,1.229990761697497e-05
11.171875,6.311220134762342e-07,5.886648984956587e-08,1.225175544983248e-05
11.2109375,6.291229330749982e-07,5.872173148556819e-08,1.2203910934871498e-05
11.25,6.271349086850909e-07,5.8580884888197944e-08,1.2156371393678977e-05
11.2890625,6.25157855670019e-07,5.844001940413404e-08,1.2109134176818692e-05
11.328125,6.231916901832349e-07,5.829900149933846e-08,1.2062196663276126e-05
11.3671875,6.212363291620718e-07,5.8157838478784366e-08,1.2015556260180915e-05
11.40625,6.192916903290103e-07,5.801653755442401e-08,1.1969210402584807e-05
11.4453125,6.173576921672422e-07,5.787510584531323e-08,1.1923156552906544e-05
11.484375,6.154342539285317e-07,5.7733550379152456e-08,1.1877392200876358e-05
11.5234375,6.135212956154901e-07,5.7595416339515595e-08,1.1831914863036364e-05
11.5625,6.116187379742392e-07,5.7457623571761255e-08,1.1786722082018919e-05
11.6015625,6.097265024934897e-07,5.73197106610948e-08,1.1741811427101734e-05
11.640625,6.078445113895861e-07,5.7182081842801156e-08,1.1697180493153159e-05
11.6796875,6.059726876022701e-07,5.704849439543244e-08,1.1652826900465652e-05
11.71875,6.041109547857304e-07,5.691475580423893e-08,1.1608748294533733e-05
11.7578125,6.022592373065018e-07,5.678087288954951e-08,1.1564942346053986e-05
11.796875,6.004174602228015e-07,5.6649628848369534e-08,1.152140674970381e-05
11.8359375,5.985855492952479e-07,5.651928364147959e-08,1.1478139224863071e-05
11.875,5.967634309655525e-07,5.638879819004129e-08,1.1435137514836935e-05
11.9140625,5.949510323566963e-07,5.625817881779254e-08,1.13923993864673e-05
11.953125,5.931482812627254e-07,5.612743177053614e-08,1.1349922629966258e-05
11.9921875,5.913551061386956e-07,5.599656321651131e-08,1.1307705058749562e-05
12.03125,5.895714361050217e-07,5.586557924785616e-08,1.1265744509048048e-05
12.0703125,5.877972009266877e-07,5.573629709296849e-08,1.1224038839463546e-05
12.109375,5.860323310168238e-07,5.56087341402751e-08,1.1182585931079903e-05
12.1484375,5.842767574251932e-07,5.5481058728259537e-08,1.1141383686907869e-05
12.1875,5.82530411830565e-07,5.535327650676616e-08,1.1100430031496522e-05
12.2265625,5.807932265378401e-07,5.5225393057335445e-08,1.105972291104429e-05
12.265625,5.790651344695894e-07,5.50974138936672e-08,1.1019260292843835e-05
12.3046875,5.773460691619847e-07,5.496934446223401e-08,1.0979040165337572e-05
12.34375,5.756359647510762e-07,5.48418637328687e-08,1.0939060537173972e-05
12.3828125,5.739347559759324e-07,5.47171014342616e-08,1.0899319438040234e-05
12.421875,5.722423781656909e-07,5.459225087889231e-08,1.0859814917330013e-05
12.4609375,5.705587672403283e-07,5.4467317119065376e-08,1.0820545044754049e-05
12.5,5.688838596950535e-07,5.434230514667565e-08,1.078150790934096e-05
12.5390625,5.672175925993319e-07,5.421800649582663e-08,1.0742701619992356e-05
12.578125,5.655599035973096e-07,5.4096769606258175e-08,1.0704124304483642e-05
12.6171875,5.639107308895412e-07,5.3975428226511125e-08,1.066577410996361e-05
12.65625,5.622700132323162e-07,5.3856697333665055e-08,1.0627649201955247e-05
12.6953125,5.606376899355076e-07,5.373846811392953e-08,1.0589747764744306e-05
12.734375,5.590137008553976e-07,5.3620136618663835e-08,1.0552068000990733e-05
12.7734375,5.573979863870944e-07,5.350170773562111e-08,1.051460813150662e-05
12.8125,5.557904874562879e-07,5.338318629510898e-08,1.0477366394867627e-05
12.8515625,5.541911455198211e-07,5.326457707088496e-08,1.0440341047246449e-05
12.890625,5.525999025560873e-07,5.314588478023345e-08,1.0403530362523838e-05
12.9296875,5.510167010621394e-07,5.302827662735652e-08,1.0366932631733494e-05
12.96875,5.494414840471193e-07,5.291259436762954e-08,1.0330546162951038e-05
13.0078125,5.478741950274223e-07,5.279683052501191e-08,1.0294369281349525e-05
13.046875,5.463147780192468e-07,5.268098948812243e-08,1.0258400328366779e-05
13.0859375,5.447631775354066e-07,5.2565075595229006e-08,1.0222637662038458e-05
13.125,5.43219338581784e-07,5.244909313450673e-08,1.0187079656942544e-05
13.1640625,5.416832066489988e-07,5.233304634440279e-08,1.0151724703477694e-05
13.203125,5.401547277103185e-07,5.221693941423122e-08,1.0116571208029779e-05
13.2421875,5.386338482141303e-07,5.210332768787896e-08,1.0081617592694325e-05
13.28125,5.371205150790456e-07,5.199012816347365e-08,1.0046862294887937e-05
13.3203125,5.35614675693107e-07,5.187686912181304e-08,1.0012303767681363e-05
13.359375,5.341162779064625e-07,5.176355446172851e-08,9.977940479355407e-06
13.3984375,5.326252700217354e-07,5.165018803772938e-08,9.943770912734795e-06
13.4375,5.311416007984852e-07,5.153677366076417e-08,9.909793565798797e-06
13.4765625,5.29665219443224e-07,5.1425309005167544e-08,9.876006951292648e-06
13.515625,5.281960756033753e-07,5.1315901100022765e-08,9.842409595950397e-06
13.5546875,5.267341193689065e-07,5.120859863963352e-08,9.809000041494098e-06
13.59375,5.252793012565127e-07,5.110121909611826e-08,9.775776842968487e-06
13.6328125,5.238315722226238e-07,5.0993766307857623e-08,9.74273857007324e-06
13.671875,5.223908836435085e-07,5.088624407027429e-08,9.709883806108266e-06
13.7109375,5.20957187315899e-07,5.077865613636229e-08,9.677211148029219e-06
13.75,5.195304354554164e-07,5.0671006217270475e-08,9.644719206114427e-06
13.7890625,5.181105806891028e-07,5.056329798240737e-08,9.612406604353474e-06
13.828125,5.166975760514189e-07,5.0457127497842156e-08,9.58027197961453e-06
13.8671875,5.152913749859739e-07,5.0352071140713665e-08,9.54831398203293e-06
13.90625,5.138919313285421e-07,5.0246956926878646e-08,9.516531274456064e-06
13.9453125,5.124991993175616e-07,5.014178828050232e-08,9.484922532609907e-06
13.984375,5.111131335807649e-07,5.0036568588002074e-08,9.453486444765957e-06
14.0234375,5.097336891363793e-07,4.9931301198944493e-08,9.422221711796741e-06
14.0625,5.083608213821058e-07,4.9825989425485314e-08,9.391127046620706e-06
14.1015625,5.069944861010024e-07,4.972063654346711e-08,9.360201174535288e-06
14.140625,5.056346394486262e-07,4.961744535144672e-08,9.329442832828327e-06
14.1796875,5.042812379562404e-07,4.951465477516832e-08,9.298850770833589e-06
14.21875,5.029342385236721e-07,4.941182297698637e-08,9.268423749486665e-06
14.2578125,5.015935984154196e-07,4.9308953014481494e-08,9.238160541380491e-06
14.296875,5.002592752572157e-07,4.9206047912042106e-08,9.208059930709833e-06
14.3359375,4.989312270324627e-07,4.910311066135367e-08,9.17812071293822e-06
14.375,4.976094120816819e-07,4.9000144221708334e-08,9.148341694964479e-06
14.4140625,4.962937890934502e-07,4.889791478177887e-08,9.118721694567622e-06
14.453125,4.949843171032164e-07,4.8800373196992577e-08,9.089259540850936e-06
14.4921875,4.936809554938902e-07,4.8702774448824935e-08,9.059954073520338e-06
14.53125,4.923836639867714e-07,4.8605121562073666e-08,9.030804143272952e-06
14.5703125,4.91092402640377e-07,4.850741752955138e-08,9.00180861118649e-06
14.609375,4.898071318466726e-07,4.8409665312298325e-08,8.972966349107825e-06
14.6484375,4.88527812329112e-07,4.8311867839802446e-08,8.944276239153393e-06
14.6875,4.872544051375869e-07,4.821402801023445e-08,8.915737173764704e-06
14.7265625,4.859868716465771e-07,4.811644981876588e-08,8.887348055708344e-06
14.765625,4.847251735509419e-07,4.802095247545364e-08,8.85910779752086e-06
14.8046875,4.834692728634881e-07,4.792541269383115e-08,8.831015322119384e-06
14.84375,4.82219131909663e-07,4.7829833185273596e-08,8.803069561802435e-06
14.8828125,4.809747133301621e-07,4.773421663315233e-08,8.775269459027069e-06
14.921875,4.79735980071481e-07,4.76385656926977e-08,8.74761396568724e-06
14.9609375,4.785028953834524e-07,4.754288299102031e-08,8.720102043058287e-06
15.0,4.772754228221235e-07,4.744717112802039e-08,8.692732662074487e-06
15.0390625,4.760535262435709e-07,4.735180450037751e-08,8.665504803107016e-06
15.078125,4.7483716979511606e-07,4.725835721237089e-08,8.638417455464342e-06
15.1171875,4.7362631792018474e-07,4.716488029392604e-08,8.611469617558765e-06
15.15625,4.724209353547431e-07,4.7071376177815263e-08,8.584660297239477e-06
15.1953125,4.7122098711863585e-07,4.6977847271362575e-08,8.557988510793368e-06
15.234375,4.700264385237611e-07,4.68842959576151e-08,8.53145328377769e-06
15.2734375,4.688372551566409e-07,4.6790724594676616e-08,8.505053650131877e-06
15.3125,4.676534028860651e-07,4.669713551620589e-08,8.478788652510616e-06
15.3515625,4.6647484785956996e-07,4.6603804080144466e-08,8.452657342283842e-06
15.390625,4.653015564960597e-07,4.6512862995655416e-08,8.426658779203677e-06
15.4296875,4.6413349548900603e-07,4.642401555622448e-08,8.400792031348914e-06
15.46875,4.629706317952021e-07,4.633512899780519e-08,8.375056175069506e-06
15.5078125,4.618129326451774e-07,4.624620568903847e-08,8.349450295042082e-06
15.546875,4.606603655279647e-07,4.615724797453494e-08,8.323973483825853e-06
15.5859375,4.595128981959006e-07,4.6068258174916276e-08,8.29862484225119e-06
15.625,4.5837049865809246e-07,4.597923858726641e-08,8.273403478975538e-06
15.6640625,4.5723313518082985e-07,4.589021726202916e-08,8.24830851026137e-06
15.703125,4.56100776287642e-07,4.580327014677204e-08,8.223339060531298e-06
15.7421875,4.5497339074680943e-07,4.5716292785141e-08,8.198494261701939e-06
15.78125,4.538509475779492e-07,4.5629287331804167e-08,8.173773253294936e-06
15.8203125,4.5273341605323635e-07,4.554225592023195e-08,8.149175182547985e-06
15.859375,4.5162076567917504e-07,4.5455200662114574e-08,8.124699203693186e-06
15.8984375,4.505129662084367e-07,4.5368123648270865e-08,8.10034447867869e-06
15.9375,4.4940998763815616e-07,4.5281026948787494e-08,8.076110176891138e-06
15.9765625,4.4831180019435127e-07,4.519391261247674e-08,8.051995474378515e-06
16.015625,4.4721837434332896e-07,4.510846945036285e-08,8.027999554960363e-06
16.0546875,4.4612968078324717e-07,4.502335706501993e-08,8.004121609173076e-06
16.09375,4.4504569044089575e-07,4.4938226221554756e-08,7.980360834436429e-06
16.1328125,4.4396637447610425e-07,4.485307884254965e-08,7.956716435442157e-06
16.171875,4.4289170426802664e-07,4.4767916831604143e-08,7.933187623376803e-06
16.2109375,4.418216514267498e-07,4.4682742073711746e-08,7.909773616532334e-06
16.25,4.407561877797345e-07,4.4597556435160964e-08,7.88647363952899e-06
16.2890625,4.3969528537840953e-07,4.451236176388625e-08,7.863286923981416e-06
16.328125,4.3863891648822646e-07,4.442827428719389e-08,7.840212707888039e-06
16.3671875,4.3758705359305376e-07,4.4345015945440096e-08,7.817250235853113e-06
16.40625,4.3653966938980444e-07,4.426261428314649e-08,7.794398758753651e-06
16.4453125,4.354967367860556e-07,4.4181583555410754e-08,7.771657533850451e-06
16.484375,4.344582289026755e-07,4.4100527320792854e-08,7.749025825010136e-06
16.5234375,4.334241190630635e-07,4.401944744234573e-08,7.726502901928e-06
16.5625,4.32394380801792e-07,4.393834576530983e-08,7.704088040738633e-06
16.6015625,4.3136898785759683e-07,4.385722411707004e-08,7.681780523738357e-06
16.640625,4.303479141653547e-07,4.37765330008368e-08,7.65957963894115e-06
16.6796875,4.2933113386524567e-07,4.369724784798806e-08,7.637484680633744e-06
16.71875,4.2831862129455834e-07,4.361794201310529e-08,7.615494948876034e-06
16.7578125,4.2731035098736416e-07,4.3538617214345754e-08,7.59360974983414e-06
16.796875,4.2630629767433164e-07,4.3459275153627825e-08,7.5718283951697885e-06
16.8359375,4.2530643627587797e-07,4.337991751649724e-08,7.5501502027064404e-06
16.875,4.243107419068875e-07,4.3300545972600614e-08,7.528574495485607e-06
16.9140625,4.2331918986679913e-07,4.32211621751911e-08,7.507100602488492e-06
16.953125,4.2233175564808805e-07,4.314176776199259e-08,7.485727858191904e-06
16.9921875,4.213484149261482e-07,4.306386448997725e-08,7.464455602568254e-06
17.03125,4.203691435636509e-07,4.298624514094011e-08,7.443283181141069e-06
17.0703125,4.1939391760266274e-07,4.290861422057769e-08,7.4222099447629475e-06
17.109375,4.184227132667994e-07,4.283097326912307e-08,7.401235249560045e-06
17.1484375,4.1745550696136316e-07,4.275332381239493e-08,7.380358457376168e-06
17.1875,4.164922752672234e-07,4.2675667361849445e-08,7.359578934829081e-06
17.2265625,4.1553299493997266e-07,4.259800541454257e-08,7.338896053810107e-06
17.265625,4.145776429144668e-07,4.252033945362764e-08,7.318309191761685e-06
17.3046875,4.136261962940297e-07,4.244328714280443e-08,7.29781773073368e-06
17.34375,4.1267863235386493e-07,4.236733926684919e-08,7.277421058049516e-06
17.3828125,4.117349285413816e-07,4.229138629793278e-08,7.257118566195153e-06
17.421875,4.107950624722638e-07,4.2215429630839393e-08,7.236909652263979e-06
17.4609375,4.0985901192398166e-07,4.214117880062981e-08,7.216793718456405e-06
17.5,4.0892675484493773e-07,4.206718320039506e-08,7.1967701717468024e-06
17.5390625,4.079982693449871e-07,4.1993172297973055e-08,7.176838424105547e-06
17.578125,4.070735336963574e-07,4.191914756580745e-08,7.156997891943906e-06
17.6171875,4.0615252633263103e-07,4.1845110462615565e-08,7.137247996613638e-06
17.65625,4.052352258439608e-07,4.1772396265061754e-08,7.117588164073929e-06
17.6953125,4.043216109839612e-07,4.1699989129005675e-08,7.098017824946901e-06
17.734375,4.034116606590191e-07,4.162756875262009e-08,7.078536414406589e-06
17.7734375,4.025053539313088e-07,4.1555136510766916e-08,7.059143372123433e-06
17.8125,4.0160267001475345e-07,4.148269376585687e-08,7.039838142153254e-06
17.8515625,4.0070358827919315e-07,4.141024186792056e-08,7.02062017327032e-06
17.890625,3.9980808824586347e-07,4.133778215478951e-08,7.0014889184677465e-06
17.9296875,3.98916149582229e-07,4.126531595173484e-08,6.982443835068519e-06
17.96875,3.980277521063852e-07,4.119313299186015e-08,6.963484384836516e-06
18.0078125,3.97142875782998e-07,4.11222455229559e-08,6.9446100338099725e-06
18.046875,3.9626150072253416e-07,4.105135059847343e-08,6.92582025207944e-06
18.0859375,3.953836071820267e-07,4.0980449467618774e-08,6.907114514120849e-06
18.125,3.9450917555794614e-07,4.090954336824333e-08,6.8884922985734676e-06
18.1640625,3.9363818639065727e-07,4.083863352733985e-08,6.869953088017855e-06
18.203125,3.9277062036174714e-07,4.0767721160722925e-08,6.851496369253418e-06
18.2421875,3.9190645829400597e-07,4.069680747344146e-08,6.833121633076367e-06
18.28125,3.910456811431141e-07,4.0625893659238376e-08,6.814828374279713e-06
18.3203125,3.9018827000652295e-07,4.055571895925016e-08,6.7966160915977625e-06
18.359375,3.893342061170837e-07,4.048633210302676e-08,6.778484287650599e-06
18.3984375,3.8848347083889834e-07,4.0416944019368036e-08,6.760432469055111e-06
18.4375,3.8763604567530453e-07,4.034755583372353e-08,6.742460146369478e-06
18.4765625,3.8679191225712356e-07,4.027816866158053e-08,6.724566833649082e-06
18.515625,3.859510523480417e-07,4.0209857967731276e-08,6.7067520489461074e-06
18.5546875,3.851134478426399e-07,4.014220967871224e-08,6.689015313976476e-06
18.59375,3.8427908076437634e-07,4.0074552498790706e-08,6.671356154175356e-06
18.6328125,3.8344793326163977e-07,4.000688760700712e-08,6.653774098752674e-06
18.671875,3.8261998761477596e-07,3.994026029961488e-08,6.636268680582091e-06
18.7109375,3.8179522622503425e-07,3.987404642654544e-08,6.618839435756918e-06
18.75,3.8097363162185463e-07,3.9807823937817834e-08,6.601485904422777e-06
18.7890625,3.8015518645584507e-07,3.974159394733831e-08,6.584207630000449e-06
18.828125,3.7933987350063885e-07,3.967535755937689e-08,6.56700415946343e-06
18.8671875,3.785276756525842e-07,3.9609115868525205e-08,6.549875043337927e-06
18.90625,3.777185759260623e-07,3.954286995982317e-08,6.5328198354253075e-06
18.9453125,3.769125574546271e-07,3.947662090867472e-08,6.51583809302414e-06
18.984375,3.7610960349430025e-07,3.9410369781285074e-08,6.498929376930196e-06
19.0234375,3.7530969741344335e-07,3.934533957085019e-08,6.482093250936849e-06
19.0625,3.745128226979211e-07,3.928049284048516e-08,6.465329282501209e-06
19.1015625,3.7371896295337024e-07,3.9215643024197733e-08,6.448637042300032e-06
19.140625,3.729281018941806e-07,3.915079112888708e-08,6.432016104229721e-06
19.1796875,3.721402233527639e-07,3.908593815310247e-08,6.415466045406326e-06
19.21875,3.7135531126865756e-07,3.9021085086525726e-08,6.398986446054522e-06
19.2578125,3.7057334969494605e-07,3.8956232910380175e-08,6.3825768895631185e-06
19.296875,3.697943227977903e-07,3.889138259751943e-08,6.366236962651595e-06
