time,l2_error,l1_error,max_error
0.0,1.887597770985792e-18,9.473393880028659e-20,5.551115123125783e-17
0.625,2.1533740896516513e-05,1.3496735889053826e-06,0.0006259173964439091
1.25,2.6536424551698e-05,1.7429537779669193e-06,0.0007307180285839321
1.875,2.673923711417587e-05,1.8277885979960406e-06,0.0007044183953109906
2.5,2.5433261748487314e-05,1.8167425248752366e-06,0.000645345706783429
3.125,2.370543685115972e-05,1.7461167924666798e-06,0.0005822315019888835
3.75,2.1944153306626957e-05,1.656195268705314e-06,0.0005236819398262149
4.375,2.02880451539518e-05,1.5816216794579147e-06,0.00047183380569126854
5.0,1.8779843833727076e-05,1.5003165954760772e-06,0.000426671853074434
5.625,1.742442823320979e-05,1.4179252333508023e-06,0.00038751181608764895
6.25,1.621217161759461e-05,1.340053279711118e-06,0.0003535288902058453
6.875,1.5128675306077954e-05,1.2798587340213946e-06,0.0003239419042884162
7.5,1.4158847075300144e-05,1.2198089640222256e-06,0.0002980686616872452
8.125,1.3288539347790984e-05,1.1610394444432914e-06,0.00027533314940708653
8.75,1.2505115146679035e-05,1.1079568826848904e-06,0.00025525593084402276
9.375,1.1797546153545099e-05,1.0594341726728652e-06,0.00023743998416825285
10.0,1.1156316234718743e-05,1.017113918714958e-06,0.00022155664275919085
10.625,1.0573255063208353e-05,9.775727297728837e-07,0.00020733321343768818
11.25,1.0041357872347504e-05,9.385359926782112e-07,0.0001945426150635754
11.875,9.554615274838059e-06,9.030518669467613e-07,0.0001829949145963905
12.5,9.107862036476272e-06,8.682710766871122e-07,0.00017253049091603412
13.125,8.696646769986747e-06,8.3966720205076e-07,0.00016301453816430778
13.75,8.317121491332336e-06,8.118787210051664e-07,0.00015433264898956356
14.375,7.965948825539246e-06,7.855683243329874e-07,0.0001463872597661786
15.0,7.640224369859018e-06,7.60210836401822e-07,0.0001390947810319676
15.625,7.337411832434847e-06,7.361471429870757e-07,0.00013238327227604874
16.25,7.0552888277924335e-06,7.130063897791068e-07,0.00012619054979018385
16.875,6.791901513375245e-06,6.928659557810191e-07,0.00012046263998927165
17.5,6.545526542905151e-06,6.736564380435787e-07,0.0001151525092929484
18.125,6.314639072342904e-06,6.555169299291943e-07,0.00011021901629354458
18.75,6.097885776681762e-06,6.376003964333287e-07,0.00010562604335234704
19.375,5.894062022088411e-06,6.209292543399555e-07,0.0001013417736681066
20.0,5.7020924916113045e-06,6.042933292393922e-07,9.733808681622325e-05
20.625,5.5210146887605535e-06,5.889221578166327e-07,9.35900511968013e-05
21.25,5.3499648460686116e-06,5.749020366445884e-07,9.007549610468013e-05
21.875,5.188165849462001e-06,5.616853230634103e-07,8.677464949641278e-05
22.5,5.034916857504814e-06,5.48863079373289e-07,8.366983019575391e-05
23.125,4.889584350131932e-06,5.362753394003818e-07,8.07451853918062e-05
23.75,4.751594386762028e-06,5.244346562760584e-07,7.798646596890446e-05
24.375,4.620425890786234e-06,5.126301125583036e-07,7.53808335586803e-05
25.0,4.4956048077750055e-06,5.015177895685321e-07,7.291669429088099e-05
25.625,4.376699009693736e-06,4.908710989783481e-07,7.058355509470537e-05
26.25,4.263313837926986e-06,4.81064019635042e-07,6.837189911290675e-05
26.875,4.1550881949355026e-06,4.7179322749986344e-07,6.627307737022692e-05
27.5,4.0516911083776785e-06,4.62529874457489e-07,6.427921430884886e-05
28.125,3.952818703241029e-06,4.536866232590115e-07,6.238312519235567e-05
28.75,3.858191527249204e-06,4.4509003995279185e-07,6.0578243696929324e-05
29.375,3.7675521829268206e-06,4.3652648653074096e-07,5.885855827325592e-05
30.0,3.6806632265506235e-06,4.285247744273672e-07,5.721855608006865e-05
