time_phys,true_pos_phys,ml_pos_phys,positional_error_phys,true_c_eff_discrete,ml_c_eff_discrete
0.0,125.0,125.0,0.0,1.0000000000000853,1.0000000000000853
0.1,125.10000000000001,125.10000000000001,0.0,1.0000000000000142,1.0000000000000142
0.2,125.2,125.2,0.0,1.0000000000000142,1.0000000000000142
0.30000000000000004,125.30000000000001,125.30000000000001,0.0,0.7500000000000284,1.0000000000000142
0.4,125.35000000000001,125.4,-0.04999999999999716,0.7499999999999574,0.9999999999999432
0.5,125.45,125.5,-0.04999999999999716,1.0000000000000142,1.0000000000000142
0.6000000000000001,125.55000000000001,125.60000000000001,-0.04999999999999716,1.0000000000000142,1.0000000000000142
0.7000000000000001,125.65,125.7,-0.04999999999999716,0.9999999999999432,1.0000000000000142
0.8,125.75,125.80000000000001,-0.05000000000001137,1.0000000000000142,1.0000000000000142
0.9,125.85000000000001,125.9,-0.04999999999999716,1.0000000000000142,0.9999999999999432
1.0,125.95,126.0,-0.04999999999999716,1.0000000000000142,1.0000000000000142
1.1,126.05000000000001,126.10000000000001,-0.04999999999999716,1.0000000000000142,1.0000000000000142
1.2000000000000002,126.15,126.2,-0.04999999999999716,0.9999999999999432,1.0000000000000142
1.3,126.25,126.30000000000001,-0.05000000000001137,1.0000000000000142,1.0000000000000142
1.4000000000000001,126.35000000000001,126.4,-0.04999999999999716,1.0000000000000142,0.9999999999999432
1.5,126.45,126.5,-0.04999999999999716,1.0000000000000142,1.0000000000000142
1.6,126.55000000000001,126.60000000000001,-0.04999999999999716,1.0000000000000142,1.0000000000000142
1.7000000000000002,126.65,126.7,-0.04999999999999716,0.9999999999999432,1.0000000000000142
1.8,126.75,126.80000000000001,-0.05000000000001137,1.0000000000000142,1.0000000000000142
1.9000000000000001,126.85000000000001,126.9,-0.04999999999999716,1.0000000000000142,0.9999999999999432
2.0,126.95,127.0,-0.04999999999999716,1.0000000000000142,1.0000000000000142
2.1,127.05000000000001,127.10000000000001,-0.04999999999999716,1.0000000000000142,1.0000000000000142
2.2,127.15,127.2,-0.04999999999999716,0.9999999999999432,1.0000000000000142
2.3000000000000003,127.25,127.30000000000001,-0.05000000000001137,1.0000000000000142,1.0000000000000142
2.4000000000000004,127.35000000000001,127.4,-0.04999999999999716,1.0000000000000142,0.9999999999999432
2.5,127.45,127.5,-0.04999999999999716,1.0000000000000142,1.0000000000000142
2.6,127.55000000000001,127.60000000000001,-0.04999999999999716,1.0000000000000142,1.0000000000000142
2.7,127.65,127.7,-0.04999999999999716,0.9999999999999432,1.0000000000000142
2.8000000000000003,127.75,127.80000000000001,-0.05000000000001137,1.0000000000000142,1.0000000000000142
2.9000000000000004,127.85000000000001,127.9,-0.04999999999999716,1.0000000000000142,0.9999999999999432
3.0,127.95,128.0,-0.04999999999999716,1.0000000000000142,0.9999999999999432
3.1,128.05,128.1,-0.04999999999998295,1.0000000000000142,1.0000000000000853
3.2,128.15,128.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
3.3000000000000003,128.25,128.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
3.4000000000000004,128.35,128.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
3.5,128.45000000000002,128.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
3.6,128.55,128.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
3.7,128.65,128.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
3.8000000000000003,128.75,128.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
3.9000000000000004,128.85,128.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
4.0,128.95000000000002,129.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
4.1000000000000005,129.05,129.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
4.2,129.15,129.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
4.3,129.25,129.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
4.4,129.35,129.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
4.5,129.45000000000002,129.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
4.6000000000000005,129.55,129.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
4.7,129.65,129.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
4.800000000000001,129.75,129.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
4.9,129.85,129.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
5.0,129.95000000000002,130.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
5.1000000000000005,130.05,130.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
5.2,130.15,130.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
5.300000000000001,130.25,130.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
5.4,130.35,130.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
5.5,130.45000000000002,130.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
5.6000000000000005,130.55,130.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
5.7,130.65,130.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
5.800000000000001,130.75,130.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
5.9,130.85,130.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
6.0,130.95000000000002,131.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
6.1000000000000005,131.05,131.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
6.2,131.15,131.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
6.300000000000001,131.25,131.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
6.4,131.35,131.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
6.5,131.45000000000002,131.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
6.6000000000000005,131.55,131.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
6.7,131.65,131.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
6.800000000000001,131.75,131.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
6.9,131.85,131.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
7.0,131.95000000000002,132.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
7.1000000000000005,132.05,132.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
7.2,132.15,132.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
7.300000000000001,132.25,132.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
7.4,132.35,132.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
7.5,132.45000000000002,132.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
7.6000000000000005,132.55,132.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
7.7,132.65,132.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
7.800000000000001,132.75,132.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
7.9,132.85,132.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
8.0,132.95000000000002,133.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
8.1,133.05,133.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
8.200000000000001,133.15,133.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
8.3,133.25,133.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
8.4,133.35,133.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
8.5,133.45000000000002,133.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
8.6,133.55,133.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
8.700000000000001,133.65,133.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
8.8,133.75,133.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
8.9,133.85,133.9,-0.05000000000001137,1.0000000000000853,0.9999999999999432
9.0,133.95000000000002,134.0,-0.04999999999998295,1.0000000000000853,0.9999999999999432
9.1,134.05,134.1,-0.04999999999998295,0.9999999999999432,1.0000000000000853
9.200000000000001,134.15,134.20000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
9.3,134.25,134.3,-0.05000000000001137,0.9999999999999432,0.9999999999999432
9.4,134.35,134.4,-0.05000000000001137,1.0000000000000853,0.9999999999999432
9.5,134.45000000000002,134.5,-0.04999999999998295,1.0000000000000853,0.9999999999999432
9.600000000000001,134.55,134.6,-0.04999999999998295,0.9999999999999432,1.0000000000000853
9.700000000000001,134.65,134.70000000000002,-0.05000000000001137,0.9999999999999432,1.0000000000000853
9.8,134.75,134.8,-0.05000000000001137,0.9999999999999432,0.9999999999999432
