epoch,data_loss,physics_loss,epoch_time
0,8.941562867903485e-08,6.550329939916666e-13,0.8521270751953125
1,6.78264768794179e-05,6.310910904971934e-09,0.016841411590576172
2,2.433211250263412e-07,3.7490559268160695e-11,0.013407707214355469
3,1.3449985658553487e-07,1.0017927598582332e-09,0.008107662200927734
4,1.345410560738003e-09,3.2513939897925188e-15,0.006207704544067383
5,3.1578645121044246e-06,1.4074228449345583e-09,0.005200624465942383
6,1.3789124295726651e-06,3.605196002842703e-11,0.0040132999420166016
7,1.2157608580309898e-05,8.430454945251853e-11,0.006123781204223633
8,1.001674263534369e-06,7.101401688913711e-10,0.007226705551147461
9,3.90709692510427e-06,1.2959758266539723e-11,0.0038988590240478516
10,4.6034040224185446e-07,3.2225121876505725e-11,0.004765987396240234
11,8.084244029760157e-08,1.823170781012351e-10,0.007853984832763672
12,3.549922666934435e-08,6.110732753139558e-11,0.008717060089111328
13,4.483315628467377e-12,2.550231174219428e-19,0.007608175277709961
14,1.0570205821736067e-10,1.2461993949969973e-18,0.008223295211791992
15,2.2074342354017062e-09,1.6557866189259585e-12,0.00821685791015625
16,1.8102949184140016e-07,2.467057808042128e-12,0.008247613906860352
17,2.185046810154745e-09,1.198003501956535e-12,0.007906675338745117
18,5.964564259164362e-11,1.6658939323026345e-20,0.008501052856445312
19,2.183518699183651e-09,1.766220850130118e-12,0.006913661956787109
20,2.2014616796184328e-09,1.1259083942949388e-12,0.004065036773681641
21,9.906568898543355e-09,2.782302166437489e-12,0.005125284194946289
22,2.1783748138659575e-09,1.8595862696924037e-12,0.004263877868652344
23,1.3475672133722583e-08,2.7123303603104887e-12,0.008218765258789062
24,4.183420401204785e-07,2.66555527650425e-12,0.008485794067382812
25,2.1982633491290926e-09,1.4887084620607283e-12,0.004067897796630859
26,2.861182046842714e-08,2.7328313223495826e-12,0.00841379165649414
27,3.766255307624533e-09,6.201922998170426e-20,0.007531642913818359
28,2.217946271088067e-09,1.5796955757374498e-12,0.00417017936706543
29,2.1644339653903444e-09,1.427397262887542e-12,0.007314920425415039
30,1.3676469678980396e-10,1.6720540044854537e-20,0.00798940658569336
31,1.0710209108477642e-10,1.3119742059054513e-20,0.004873514175415039
32,2.2048567416277365e-09,1.5956489601842705e-12,0.0076084136962890625
33,2.1921675585900857e-09,1.3952016625351504e-12,0.006258726119995117
34,5.459385832295993e-08,3.053762104299196e-12,0.007889509201049805
35,2.1965895768971677e-09,1.1897227994439596e-12,0.008214473724365234
36,1.7576166300159457e-08,2.78656611674144e-12,0.004624605178833008
37,5.026869143165413e-09,2.5055166275045337e-12,0.00417017936706543
38,2.1756669799088968e-09,1.1872430122350508e-12,0.0039980411529541016
39,4.6226777961067e-10,8.62983768274193e-20,0.006841421127319336
40,1.2620620282177697e-07,2.7086076437310425e-12,0.007764101028442383
41,2.438350216182883e-11,1.930058261447992e-20,0.008343696594238281
42,2.205666760346503e-09,1.4533027559160416e-12,0.005502223968505859
43,7.39518890569002e-10,3.1527178022717436e-20,0.008133888244628906
44,7.489069087096567e-11,3.098530686683558e-20,0.007922887802124023
45,1.1908848307484732e-07,2.629799156217416e-12,0.008514642715454102
46,8.10896736425093e-08,2.5733928876725543e-12,0.008023262023925781
47,2.174354474249185e-09,1.4018300409368578e-12,0.004352569580078125
48,5.056847829365552e-09,3.8496820272095397e-19,0.005174160003662109
49,4.273400122656312e-08,3.5822178556799145e-12,0.00782632827758789
50,2.7144644865195744e-10,1.0039659115618022e-20,0.008256196975708008
51,1.8580560701142446e-11,1.301747539347911e-20,0.0076389312744140625
52,2.2210402406130925e-09,1.7491876003195017e-12,0.008223295211791992
53,2.971287382802501e-10,1.3241756046167486e-20,0.007512092590332031
54,2.2003163735462294e-09,1.193214797801101e-12,0.006989240646362305
55,2.1974819741643614e-09,1.3624405423295904e-12,0.0077669620513916016
56,2.2031600988015043e-09,1.2315218289593588e-12,0.0076901912689208984
57,3.7471164660018985e-07,2.738854282258174e-12,0.00819087028503418
