time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.499999999999999,0.0,0.0,0.0
4.99999999999999,0.0,0.0,0.0
7.499999999999981,0.0,0.0,0.0
10.000000000000007,0.0,0.0,0.0
12.500000000000043,0.0,0.0,0.0
15.000000000000078,0.0,0.0,0.0
17.500000000000114,0.0,0.0,0.0
20.00000000000015,0.0,0.0,0.0
22.500000000000185,0.0,0.0,0.0
25.00000000000022,0.0,0.0,0.0
27.500000000000256,0.0,0.0,0.0
30.00000000000029,0.0,0.0,0.0
32.50000000000029,0.0,0.0,0.0
35.00000000000015,0.0,0.0,0.0
37.50000000000001,0.0,0.0,0.0
39.999999999999865,0.0,0.0,0.0
42.49999999999972,0.0,0.0,0.0
44.99999999999958,0.0,0.0,0.0
47.49999999999944,0.0,0.0,0.0
49.9999999999993,0.0,0.0,0.0
52.499999999999154,0.0,0.0,0.0
54.99999999999901,0.0,0.0,0.0
57.49999999999887,0.0,0.0,0.0
59.99999999999873,0.0,0.0,0.0
62.499999999998586,0.0,0.0,0.0
64.99999999999845,0.0,0.0,0.0
67.49999999999831,0.0,0.0,0.0
69.99999999999817,0.0,0.0,0.0
72.49999999999802,0.0,0.0,0.0
74.99999999999788,0.0,0.0,0.0
77.49999999999774,0.0,0.0,0.0
79.9999999999976,0.0,0.0,0.0
82.49999999999746,0.0,0.0,0.0
84.99999999999731,0.0,0.0,0.0
87.49999999999717,0.0,0.0,0.0
89.99999999999703,0.0,0.0,0.0
92.49999999999689,0.0,0.0,0.0
94.99999999999675,0.0,0.0,0.0
97.4999999999966,0.0,0.0,0.0
99.99999999999646,0.0,0.0,0.0
102.49999999999632,0.0,0.0,0.0
104.99999999999618,0.0,0.0,0.0
107.49999999999604,0.0,0.0,0.0
109.9999999999959,0.0,0.0,0.0
112.49999999999575,0.0,0.0,0.0
114.99999999999561,0.0,0.0,0.0
117.49999999999547,0.0,0.0,0.0
119.99999999999532,0.0,0.0,0.0
122.49999999999518,0.0,0.0,0.0
124.99999999999504,0.0,0.0,0.0
127.4999999999949,0.0,0.0,0.0
129.9999999999953,0.0,0.0,0.0
132.49999999999588,0.0,0.0,0.0
134.99999999999645,0.0,0.0,0.0
137.49999999999702,0.0,0.0,0.0
139.99999999999758,0.0,0.0,0.0
142.49999999999815,0.0,0.0,0.0
144.99999999999872,0.0,0.0,0.0
147.4999999999993,0.0,0.0,0.0
149.99999999999986,0.0,0.0,0.0
152.50000000000043,0.0,0.0,0.0
155.000000000001,0.0,0.0,0.0
157.50000000000156,0.0,0.0,0.0
160.00000000000213,0.0,0.0,0.0
162.5000000000027,0.0,0.0,0.0
165.00000000000327,0.0,0.0,0.0
167.50000000000384,0.0,0.0,0.0
170.0000000000044,0.0,0.0,0.0
172.50000000000497,0.0,0.0,0.0
175.00000000000554,0.0,0.0,0.0
177.5000000000061,0.0,0.0,0.0
180.00000000000668,0.0,0.0,0.0
182.50000000000725,0.0,0.0,0.0
185.00000000000782,0.0,0.0,0.0
187.50000000000838,0.0,0.0,0.0
190.00000000000895,0.0,0.0,0.0
192.50000000000952,0.0,0.0,0.0
195.0000000000101,0.0,0.0,0.0
