epoch,data_loss,physics_loss,epoch_time
0,8.941562867903485e-08,6.550329939916666e-13,0.9847469329833984
1,6.78264768794179e-05,6.310910904971934e-09,0.00927281379699707
2,2.433211250263412e-07,3.7490559268160695e-11,0.025574922561645508
3,1.3449985658553487e-07,1.0017927598582332e-09,0.02889108657836914
4,1.345410560738003e-09,3.2513939897925188e-15,0.014802932739257812
5,3.1578645121044246e-06,1.4074228449345583e-09,0.0051343441009521484
6,1.3789124295726651e-06,3.605196002842703e-11,0.005259037017822266
7,1.2157608580309898e-05,8.430454945251853e-11,0.004580259323120117
8,1.001674263534369e-06,7.101401688913711e-10,0.004330158233642578
9,3.90709692510427e-06,1.2959758266539723e-11,0.004317283630371094
10,4.6034040224185446e-07,3.2225121876505725e-11,0.005496978759765625
11,8.084244029760157e-08,1.823170781012351e-10,0.004733562469482422
12,3.549922666934435e-08,6.110732753139558e-11,0.004521369934082031
13,4.483315628467377e-12,2.550231174219428e-19,0.006740093231201172
14,1.0570205821736067e-10,1.2461993949969973e-18,0.006630659103393555
15,2.2074342354017062e-09,1.6557866189259585e-12,0.006181240081787109
16,1.8102949184140016e-07,2.467057808042128e-12,0.006268024444580078
17,2.185046810154745e-09,1.198003501956535e-12,0.0046253204345703125
18,5.964564259164362e-11,1.6658939323026345e-20,0.005270481109619141
19,2.183518699183651e-09,1.766220850130118e-12,0.007942676544189453
20,2.2014616796184328e-09,1.1259083942949388e-12,0.009838342666625977
21,9.906568898543355e-09,2.782302166437489e-12,0.005492448806762695
22,2.1783748138659575e-09,1.8595862696924037e-12,0.0048923492431640625
23,1.3475672133722583e-08,2.7123303603104887e-12,0.007904052734375
24,4.183420401204785e-07,2.66555527650425e-12,0.0060079097747802734
25,2.1982633491290926e-09,1.4887084620607283e-12,0.010930061340332031
26,2.861182046842714e-08,2.7328313223495826e-12,0.0049285888671875
27,3.766255307624533e-09,6.201922998170426e-20,0.006489276885986328
28,2.217946271088067e-09,1.5796955757374498e-12,0.005152702331542969
29,2.1644339653903444e-09,1.427397262887542e-12,0.004610538482666016
30,1.3676469678980396e-10,1.6720540044854537e-20,0.006030559539794922
31,1.0710209108477642e-10,1.3119742059054513e-20,0.006051778793334961
32,2.2048567416277365e-09,1.5956489601842705e-12,0.004803895950317383
33,2.1921675585900857e-09,1.3952016625351504e-12,0.00581669807434082
34,5.459385832295993e-08,3.053762104299196e-12,0.005366802215576172
35,2.1965895768971677e-09,1.1897227994439596e-12,0.004615306854248047
36,1.7576166300159457e-08,2.78656611674144e-12,0.007386922836303711
37,5.026869143165413e-09,2.5055166275045337e-12,0.006979942321777344
38,2.1756669799088968e-09,1.1872430122350508e-12,0.005417585372924805
39,4.6226777961067e-10,8.62983768274193e-20,0.005678892135620117
40,1.2620620282177697e-07,2.7086076437310425e-12,0.0046231746673583984
41,2.438350216182883e-11,1.930058261447992e-20,0.006812095642089844
42,2.205666760346503e-09,1.4533027559160416e-12,0.007474660873413086
43,7.39518890569002e-10,3.1527178022717436e-20,0.004629611968994141
44,7.489069087096567e-11,3.098530686683558e-20,0.006243705749511719
45,1.1908848307484732e-07,2.629799156217416e-12,0.0047609806060791016
46,8.10896736425093e-08,2.5733928876725543e-12,0.004633665084838867
47,2.174354474249185e-09,1.4018300409368578e-12,0.010364294052124023
48,5.056847829365552e-09,3.8496820272095397e-19,0.0049228668212890625
49,4.273400122656312e-08,3.5822178556799145e-12,0.005565643310546875
50,2.7144644865195744e-10,1.0039659115618022e-20,0.005225658416748047
51,1.8580560701142446e-11,1.301747539347911e-20,0.004980325698852539
52,2.2210402406130925e-09,1.7491876003195017e-12,0.005359172821044922
53,2.971287382802501e-10,1.3241756046167486e-20,0.005240678787231445
54,2.2003163735462294e-09,1.193214797801101e-12,0.004950761795043945
55,2.1974819741643614e-09,1.3624405423295904e-12,0.007936477661132812
56,2.2031600988015043e-09,1.2315218289593588e-12,0.0045948028564453125
57,3.7471164660018985e-07,2.738854282258174e-12,0.005445241928100586
58,5.100481104136634e-08,2.5397982328367874e-12,0.008939981460571289
59,9.93278015393173e-10,5.820552669222559e-20,0.005621194839477539
60,7.923590672476166e-09,3.448744761991307e-12,0.012567996978759766
61,9.092138153476981e-11,1.5034894590487785e-20,0.008056402206420898
62,6.014114539709681e-09,2.879391169940959e-12,0.006055355072021484
63,2.201404614154967e-09,1.584388002739967e-12,0.0053501129150390625
64,1.0040994945226256e-11,1.1223462816519375e-20,0.0054166316986083984
65,5.2813997619693964e-09,2.7136938529626065e-12,0.005850076675415039
66,5.4711665753437444e-11,8.636028127962866e-21,0.006295919418334961
67,2.189397552143646e-09,1.3678233892755465e-12,0.008356809616088867
68,2.1951984674473124e-09,1.2707352531338145e-12,0.0053348541259765625
