time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.1,1.519165013690745e-08,6.308379309679712e-09,5.75046426032344e-08
0.2,3.0383300585990665e-08,1.2616758714941869e-08,1.1500929375518609e-07
0.3,4.5574951131158966e-08,1.892513814567235e-08,1.725139506802975e-07
0.4,6.076660157860998e-08,2.5233517550800754e-08,2.3001861582105931e-07
0.5,7.595825191980475e-08,3.1541896922620214e-08,2.8752328717907005e-07
0.6,9.114990226064701e-08,3.785027629417802e-08,3.4502796553148585e-07
0.7000000000000001,1.0634155270954939e-07,4.415865569943849e-08,4.0253265243261893e-07
0.8,1.2153320324977999e-07,5.046703512807507e-08,4.6003734510691174e-07
0.9,1.3672485369822988e-07,5.677541453359679e-08,5.175420464409441e-07
1.0,1.5191650403961054e-07,6.308379390551276e-08,5.750467542142701e-07
1.1,1.6710815437914658e-07,6.939217327636804e-08,6.32551468204845e-07
1.2,1.8229980482854792e-07,7.570055268210242e-08,6.900561904110702e-07
1.3,1.9749145537061253e-07,8.20089321116362e-08,7.475609195006783e-07
1.4000000000000001,2.1268310581843628e-07,8.831731151732738e-08,8.050656564728698e-07
1.5,2.2787475616491727e-07,9.462569089046813e-08,8.625703985520872e-07
1.6,2.430664065051926e-07,1.0093407026154264e-07,9.200751491800219e-07
1.7,2.582580569537019e-07,1.0724244966731703e-07,9.775799074684954e-07
1.8,2.734497074962109e-07,1.1355082909739975e-07,1.035084671974218e-06
1.9000000000000001,2.886413579444959e-07,1.1985920850278478e-07,1.0925894430302563e-06
2.0,3.0383300829096386e-07,1.261675878768094e-07,1.1500942231901234e-06
2.1,3.1902465863006563e-07,1.3247596724733625e-07,1.207599009012128e-06
2.2,3.3421630907995805e-07,1.387843466533519e-07,1.265103802716716e-06
2.3000000000000003,3.494079596224812e-07,1.4509272608347293e-07,1.3226086033046869e-06
2.4,3.6459961007104604e-07,1.514011054888958e-07,1.380113410220929e-06
2.5,3.797912604122644e-07,1.5770948486074645e-07,1.4376182235764645e-06
2.6,3.949829107536305e-07,1.64017864232361e-07,1.4951230463688958e-06
2.7,4.101745612035259e-07,1.7032624363873423e-07,1.5526278759336876e-06
2.8000000000000003,4.253662117470232e-07,1.7663462306823557e-07,1.6101327114936836e-06
2.9,4.405578621990254e-07,1.8294300247517882e-07,1.6676375547142186e-06
3.0,4.5574951254273945e-07,1.8925138184796086e-07,1.7251424045960917e-06
3.1,4.7094116288638344e-07,1.955597612198575e-07,1.7826472624715706e-06
3.2,4.861328133373582e-07,2.0186814062636442e-07,1.8401521294508782e-06
3.3000000000000003,5.013244638781854e-07,2.081765200556616e-07,1.8976570002049442e-06
3.4,5.165161143280263e-07,2.1448489946101715e-07,1.955161881506129e-06
3.5,5.317077646683586e-07,2.2079327883287443e-07,2.0126667641395812e-06
3.6,5.468994150098444e-07,2.2710165820421e-07,2.070171657986286e-06
3.7,5.620910654588457e-07,2.3341003760927355e-07,2.1276765587163737e-06
3.8000000000000003,5.772827159989478e-07,2.397184170383767e-07,2.185181466662911e-06
3.9,5.924743664488695e-07,2.4602679644448246e-07,2.2426863824920318e-06
4.0,6.076660167937256e-07,2.523351758176001e-07,2.3001913027620446e-06
4.1,6.2285766713772e-07,2.5864355518965827e-07,2.357696230581574e-06
4.2,6.380493175889513e-07,2.6495193459601307e-07,2.4152011686151553e-06
4.3,6.532409681300033e-07,2.712603140259493e-07,2.4727061114226956e-06
4.4,6.684326185787688e-07,2.775686934312426e-07,2.530211061224641e-06
4.5,6.83624268921428e-07,2.838770728034045e-07,2.5877160166887236e-06
4.6000000000000005,6.988159192621817e-07,2.901854521741842e-07,2.6452209835881035e-06
4.7,7.140075697120184e-07,2.964938315806234e-07,2.7027259557055316e-06
4.8,7.29199220254848e-07,3.028022110098029e-07,2.7602309339291864e-06
4.9,7.443908707034991e-07,3.0911059041601834e-07,2.817735918703157e-06
5.0,7.595825210430275e-07,3.1541896978734086e-07,2.875240913136068e-06
5.1000000000000005,7.74774171385614e-07,3.2172734915855586e-07,2.932745913564183e-06
5.2,7.899658218361957e-07,3.2803572856480515e-07,2.9902509232071495e-06
5.3,8.051574723754881e-07,3.3434410799377377e-07,3.047755936624874e-06
5.4,8.203491228260311e-07,3.4065248739889136e-07,3.105260956037803e-06
5.5,8.35540773166497e-07,3.469608667700319e-07,3.1627659852206946e-06
5.6000000000000005,8.507324235043526e-07,3.532692461395593e-07,3.220271020953902e-06
5.7,8.659240739535732e-07,3.595776255449082e-07,3.2777760636815145e-06
5.8,8.811157244926815e-07,3.658860049735358e-07,3.3352811135145544e-06
5.9,8.963073749424357e-07,3.721943843788112e-07,3.3927861726734676e-06
6.0,9.114990252845023e-07,3.7850276375017544e-07,3.4502912369394068e-06
6.1000000000000005,9.266906756227559e-07,3.84811143120735e-07,3.507796309754063e-06
6.2,9.418823260723861e-07,3.9111952252526195e-07,3.5653013865655225e-06
6.3,9.570739766138795e-07,3.974279019540339e-07,3.622806475145346e-06
6.4,9.722656270630715e-07,4.037362813591669e-07,3.6803115693873067e-06
6.5,9.87457277406868e-07,4.1004466073173054e-07,3.7378166668489143e-06
6.6000000000000005,1.002648927748674e-06,4.163530401022747e-07,3.7953217755237745e-06
6.7,1.0178405781994382e-06,4.226614195078129e-07,3.852826890082817e-06
6.8,1.03303222873935e-06,4.289697989358526e-07,3.910332011414219e-06
6.9,1.0482238791894655e-06,4.352781783413982e-07,3.96783714085025e-06
7.0,1.0634155295283791e-06,4.415865577117003e-07,4.025342272950816e-06
7.1000000000000005,1.0786071798711374e-06,4.478949370821628e-07,4.082847416819746e-06
7.2,1.0937988303199773e-06,4.5420331648714383e-07,4.140352569015349e-06
7.3,1.108990480858612e-06,4.6051169591518214e-07,4.197857726095933e-06
7.4,1.1241821313063657e-06,4.668200753190444e-07,4.255362892835457e-06
7.5,1.1393737816489373e-06,4.731284546908953e-07,4.3128680611292936e-06
7.6000000000000005,1.1545654319877637e-06,4.794368340616632e-07,4.370373241413539e-06
7.7,1.1697570824335072e-06,4.857452134647649e-07,4.427878427915033e-06
7.8,1.1849487329780199e-06,4.920535928950223e-07,4.485383618635375e-06
7.9,1.200140383428501e-06,4.983619723007968e-07,4.542888821346125e-06
8.0,1.2153320337675576e-06,5.046703516705412e-07,4.600394026166299e-06
8.1,1.2305236841093683e-06,5.109787310415007e-07,4.657899241866659e-06
8.2,1.2457153345559515e-06,5.172871104459686e-07,4.7154044642283566e-06
8.3,1.2609069850955617e-06,5.235954898741435e-07,4.772909692363214e-06
8.4,1.2760986355452615e-06,5.299038692794872e-07,4.830414927936566e-06
8.5,1.2912902858871934e-06,5.362122486501987e-07,4.88792017083739e-06
8.6,1.3064819362263975e-06,5.425206280207796e-07,4.94542542128773e-06
8.700000000000001,1.3216735866729381e-06,5.488290074238597e-07,5.002930679953721e-06
8.8,1.336865237212902e-06,5.551373868520652e-07,5.0604359429495815e-06
8.9,1.352056887659266e-06,5.61445766255571e-07,5.117941213828026e-06
9.0,1.3672485379971191e-06,5.677541456249754e-07,5.175446490701674e-06
9.1,1.382440188335037e-06,5.740625249947838e-07,5.232951777789374e-06
9.200000000000001,1.3976318387829154e-06,5.803709043983158e-07,5.290457071982502e-06
