time,l2_error,l1_error,max_error
2.4375,3.903749350699026e-07,1.3512567592614935e-07,1.7250031039695024e-06
2.5,3.9117743676720745e-07,1.3674839810772307e-07,1.657007739019889e-06
2.5625,3.9170616772684694e-07,1.3828892878109268e-07,1.5813040311618565e-06
2.625,3.921028156124056e-07,1.3977828211540375e-07,1.5667662642826485e-06
2.6875,3.925142760103396e-07,1.412459192119442e-07,1.5890166034648878e-06
2.75,3.9308925932071134e-07,1.4271955404674486e-07,1.6121787728695658e-06
2.8125,3.9397441698072207e-07,1.4422400764236608e-07,1.6363076161818313e-06
2.875,3.953101112534104e-07,1.4578200054861654e-07,1.6613690801969838e-06
2.9375,3.97226028651351e-07,1.474086234825762e-07,1.6874455462945193e-06
3.0,3.9983690654562327e-07,1.491151052677668e-07,1.7144045838524136e-06
3.0625,4.0323868839375153e-07,1.5091155594958735e-07,1.7423001661409643e-06
3.125,4.0750542858064025e-07,1.528009703557608e-07,1.7709818619371376e-06
3.1875,4.126872227583522e-07,1.5478385077602806e-07,1.8004649743330603e-06
3.25,4.1880934562087863e-07,1.5685910852326536e-07,1.8306463091533054e-06
3.3125,4.258726499870779e-07,1.5902359214096045e-07,1.8614395350669e-06
3.375,4.338551441655438e-07,1.6127251540284297e-07,1.892800041980447e-06
3.4375,4.427145460546508e-07,1.6359985888931135e-07,1.924698257160795e-06
3.5,4.5239153375579553e-07,1.6650404984413338e-07,1.9570277441927075e-06
3.5625,4.628133829128505e-07,1.7068533238329168e-07,1.989735829710515e-06
3.625,4.7389769741456295e-07,1.754847467300006e-07,2.022773575416359e-06
3.6875,4.855559897914598e-07,1.8069149198281314e-07,2.05609613290747e-06
3.75,4.976969343813074e-07,1.8618387849596162e-07,2.0896629135958023e-06
3.8125,5.102291852963609e-07,1.9188367006803773e-07,2.1234376004208855e-06
3.875,5.230637116589157e-07,1.9772780975681545e-07,2.1573880346625884e-06
3.9375,5.361156491773882e-07,2.0366727480087858e-07,2.19149744523639e-06
4.0,5.49305698726442e-07,2.0966514484702944e-07,2.225731605021153e-06
4.0625,5.625611208436895e-07,2.1568949528361738e-07,2.2600656289784027e-06
4.125,5.758163828190849e-07,2.217117186612655e-07,2.294481831199846e-06
4.1875,5.890135157867894e-07,2.2771061395987636e-07,2.3289652449909326e-06
4.25,6.021022353805867e-07,2.3366430655735765e-07,2.363503294355862e-06
4.3125,6.150398736535403e-07,2.3955978109071914e-07,2.3980854934047002e-06
4.375,6.277911630770428e-07,2.4538245263350636e-07,2.4327031601933946e-06
4.4375,6.403279069922567e-07,2.5112075184331597e-07,2.4673491555438076e-06
4.5,6.526285648541701e-07,2.567674269349046e-07,2.502017651895283e-06
4.5625,6.646777755659257e-07,2.6231664314236637e-07,2.5367039159784888e-06
4.625,6.764658380367878e-07,2.6776172962676365e-07,2.5714041360092033e-06
4.6875,6.879881646466949e-07,2.730993551400033e-07,2.606115256320596e-06
4.75,6.992447206589201e-07,2.7833153639156834e-07,2.640834846134865e-06
4.8125,7.10239460424816e-07,2.834540563001332e-07,2.6755609791595525e-06
4.875,7.209797695505704e-07,2.8847003044676424e-07,2.710292141050452e-06
4.9375,7.314759208043609e-07,2.9338064627209865e-07,2.7450271488094202e-06
5.0,7.417405503173906e-07,2.981903436128972e-07,2.7797650816729913e-06
5.0625,7.517881597031888e-07,3.0290104483698403e-07,2.814505225601227e-06
5.125,7.616346487232705e-07,3.075183091782405e-07,2.849247034197866e-06
5.1875,7.712968823106792e-07,3.120487316590975e-07,2.883990089075361e-06
5.25,7.807922949665087e-07,3.1649627965808934e-07,2.9187340715997045e-06
5.3125,7.901385346544616e-07,3.208669296246371e-07,2.953478741574145e-06
5.375,7.993531476324768e-07,3.251676553065674e-07,2.9882239159784163e-06
5.4375,8.084533048544466e-07,3.294046381623816e-07,3.0229694614747338e-06
5.5,8.174555697972105e-07,3.335827029988204e-07,3.0577152753674675e-06
5.5625,8.2637570697707e-07,3.3770800480185484e-07,3.0924612843818977e-06
5.625,8.352285296850929e-07,3.4178832967183606e-07,3.1272074316190945e-06
5.6875,8.440277849061278e-07,3.458262274562674e-07,3.1619536782767632e-06
5.75,8.527860729874259e-07,3.49829245105668e-07,3.1966999941568375e-06
5.8125,8.615147990878738e-07,3.5380101816804254e-07,3.2314463584981468e-06
5.875,8.702241532260193e-07,3.577449980208748e-07,3.266192754425301e-06
5.9375,8.789231155011008e-07,3.61666403877509e-07,3.3009391724458936e-06
6.0,8.876194829413642e-07,3.655691048544411e-07,3.3356856041222294e-06
6.0625,8.963199144493699e-07,3.6945492329739664e-07,3.3704320436811486e-06
6.125,9.050299903596778e-07,3.7332669441563165e-07,3.4051784867927815e-06
6.1875,9.137542832563954e-07,3.771868440943533e-07,3.439924930848104e-06
6.25,9.224964369688412e-07,3.8103743334163495e-07,3.4746713749589375e-06
6.3125,9.312592508400768e-07,3.848802012103205e-07,3.5094178165717693e-06
6.375,9.400447667350247e-07,3.887166053489431e-07,3.544165006252875e-06
6.4375,9.488543565261427e-07,3.925478596400276e-07,3.5789268614250247e-06
6.5,9.576888081559845e-07,3.963749685922504e-07,3.6136850394830056e-06
6.5625,9.665484086954401e-07,4.001990777366195e-07,3.6484404520309432e-06
6.625,9.754330231390486e-07,4.0402048450389376e-07,3.6831937897940925e-06
6.6875,9.843421679906468e-07,4.0783974410396345e-07,3.717945585290927e-06
6.75,9.932750789605607e-07,4.116573100218733e-07,3.752696233150221e-06
6.8125,1.002230772338219e-06,4.154735467183534e-07,3.7874460368514384e-06
6.875,1.0112080998652035e-06,4.1928874545420966e-07,3.822195220382074e-06
6.9375,1.0202057970720827e-06,4.231031376959281e-07,3.85694395210745e-06
7.0,1.0292225252189713e-06,4.269169063854647e-07,3.8916923561505e-06
7.0625,1.038256907116575e-06,4.307301953244892e-07,3.926440524659736e-06
7.125,1.047307557160437e-06,4.3454311694768587e-07,3.961188523138315e-06
7.1875,1.0563731060287259e-06,4.383557586951863e-07,3.995936403322631e-06
7.25,1.0654522205179953e-06,4.4216818821923917e-07,4.030684199518575e-06
7.3125,1.0745436189697721e-06,4.4598045758148684e-07,4.065431936983721e-06
7.375,1.0836460828539926e-06,4.4979260664901743e-07,4.100179635424528e-06
7.4375,1.0927584649574403e-06,4.5360466578907103e-07,4.134927306442826e-06
7.5,1.1018796946803259e-06,4.574166580212313e-07,4.1696749618069795e-06
7.5625,1.1110087808758847e-06,4.612286007039767e-07,4.204422606512992e-06
7.625,1.1201448126649016e-06,4.650405068624297e-07,4.239170245945445e-06
7.6875,1.1292869586166938e-06,4.688523862226312e-07,4.273917882824385e-06
7.75,1.1384344646067185e-06,4.7266424601140884e-07,4.308665520036392e-06
7.8125,1.1475866507001027e-06,4.7647609157446494e-07,4.343413159801912e-06
7.875,1.1567429072786264e-06,4.802879268440098e-07,4.378160801510322e-06
7.9375,1.165902690683558e-06,4.840997546973365e-07,4.412908446882469e-06
8.0,1.1750655185334171e-06,4.879115772348964e-07,4.447656096251418e-06
8.0625,1.184230964901107e-06,4.917233959783338e-07,4.4824037487845025e-06
8.125,1.1933986554529896e-06,4.955352120272159e-07,4.517151409033637e-06
8.1875,1.2025682626826418e-06,4.993470261727361e-07,4.551899071947307e-06
8.25,1.2117395012790722e-06,5.031588389750412e-07,4.586646741355782e-06
8.3125,1.2209121237554383e-06,5.069706508395034e-07,4.62139441331777e-06
8.375,1.2300859162972264e-06,5.107824620508386e-07,4.6561420933843856e-06
8.4375,1.2392606949105817e-06,5.1459427280805e-07,4.690889777392293e-06
8.5,1.2484363018826042e-06,5.184060832538103e-07,4.725637466340693e-06
8.5625,1.2576126025312002e-06,5.222178934859388e-07,4.760385160729186e-06
8.625,1.2667894822630171e-06,5.260297035721401e-07,4.795132860280216e-06
8.6875,1.275966843936077e-06,5.298415135620495e-07,4.829880566548095e-06
8.75,1.2851446054853815e-06,5.336533234867572e-07,4.864628276646243e-06
8.8125,1.2943226978296852e-06,5.37465133369168e-07,4.899375991851418e-06
8.875,1.3035010630057721e-06,5.412769432246769e-07,4.934123711719529e-06
8.9375,1.3126796525516059e-06,5.450887530639317e-07,4.968871438360001e-06
9.0,1.3218584260752855e-06,5.489005628937899e-07,5.003619170496076e-06
9.0625,1.3310373500275616e-06,5.527123727193533e-07,5.038366907461622e-06
9.125,1.3402163966171097e-06,5.565241825410427e-07,5.073114648701527e-06
9.1875,1.3493955429157657e-06,5.603359923651144e-07,5.107862397046858e-06
9.25,1.3585747700504115e-06,5.641478021906162e-07,5.142610149611038e-06
9.3125,1.3677540625398667e-06,5.679596120196997e-07,5.177357906338553e-06
9.375,1.376933407719358e-06,5.717714218505664e-07,5.2121056695053625e-06
9.4375,1.3861127952669053e-06,5.755832316867249e-07,5.2468534377791975e-06
9.5,1.3952922167875163e-06,5.793950415267552e-07,5.281601211826192e-06
9.5625,1.4044716654768875e-06,5.832068513715097e-07,5.316348989592434e-06
9.625,1.4136511358323414e-06,5.870186612201461e-07,5.351096774131037e-06
9.6875,1.4228306234267405e-06,5.908304710731973e-07,5.385844563277065e-06
9.75,1.4320101246958629e-06,5.946422809320084e-07,5.4205923575301185e-06
9.8125,1.441189636786067e-06,5.984540907951883e-07,5.455340157389799e-06
9.875,1.4503691574140144e-06,6.022659006621546e-07,5.490087961801393e-06
9.9375,1.4595486847654873e-06,6.06077710534789e-07,5.524835771986147e-06
10.0,1.4687282173932746e-06,6.098895204110222e-07,5.559583587055883e-06
