epoch,data_loss,physics_loss,epoch_time
0,0.0005463443812914193,4.053406428283779e-07,1.15462327003479
1,0.22382846474647522,0.03419932350516319,0.021619319915771484
2,0.08172756433486938,0.004517799708992243,0.018292903900146484
3,0.08056417107582092,0.004546492360532284,0.016730308532714844
4,6.997217860771343e-05,5.679480885589783e-09,0.014716148376464844
5,0.21593067049980164,0.03511864319443703,0.015535593032836914
6,0.077713742852211,0.004641816485673189,0.014996767044067383
7,0.21194931864738464,0.03547600284218788,0.018191814422607422
8,0.0758705586194992,0.004700833931565285,0.013439655303955078
9,0.20604261755943298,0.03529251739382744,0.01731252670288086
10,0.07362248003482819,0.004692241083830595,0.019206523895263672
11,0.07306955754756927,0.004750966560095549,0.045572757720947266
12,0.19947437942028046,0.03568710386753082,0.021709442138671875
13,0.00043195311445742846,2.316216267672644e-07,0.01975560188293457
14,0.000543727190233767,3.6022026961290976e-07,0.013991594314575195
15,0.06926821172237396,0.004701532423496246,0.02181410789489746
16,0.19162559509277344,0.03599116578698158,0.026224851608276367
17,0.06775949895381927,0.0046817585825920105,0.0333104133605957
18,0.0010493140434846282,1.248769081030332e-06,0.016486406326293945
19,0.06623852252960205,0.004645138513296843,0.023710250854492188
20,0.0655653178691864,0.004633517470210791,0.013424396514892578
21,0.1818605661392212,0.035877522081136703,0.014316082000732422
22,0.06408645957708359,0.004585446324199438,0.016167640686035156
23,0.17830464243888855,0.03594459220767021,0.024139404296875
24,0.17567579448223114,0.03568492457270622,0.013430356979370117
25,0.06145180016756058,0.004460422787815332,0.01273345947265625
26,0.17095515131950378,0.035394683480262756,0.01547861099243164
27,0.0025731229688972235,6.406258307833923e-06,0.012436628341674805
28,0.05926826596260071,0.004376654513180256,0.012235879898071289
29,0.05855601653456688,0.004342229571193457,0.013454198837280273
30,0.0030806339345872402,8.76441572472686e-06,0.01347804069519043
31,0.003204671200364828,9.334567948826589e-06,0.013438224792480469
32,0.05636470392346382,0.004213228821754456,0.013028144836425781
33,0.05597010254859924,0.004214319866150618,0.013847589492797852
34,0.15471559762954712,0.033927589654922485,0.018624544143676758
35,0.05455031618475914,0.00413117092102766,0.011644363403320312
36,0.1502445936203003,0.033283781260252,0.013792991638183594
37,0.14787079393863678,0.03295079246163368,0.015801191329956055
38,0.05232362449169159,0.003999348729848862,0.01779341697692871
39,0.0040384018793702126,1.3668345673067961e-05,0.012519121170043945
40,0.14120501279830933,0.03209914639592171,0.015103578567504883
41,0.004224179312586784,1.473900192650035e-05,0.014788150787353516
42,0.049521006643772125,0.0038483664393424988,0.018529176712036133
43,0.0042936187237501144,1.5076368981681298e-05,0.024466514587402344
44,0.004281124100089073,1.4925742107152473e-05,0.020691394805908203
45,0.1319095939397812,0.030988790094852448,0.017054080963134766
46,0.129800945520401,0.030618272721767426,0.029635190963745117
47,0.045830659568309784,0.0036291019059717655,0.0433650016784668
48,0.0041746897622942924,1.4089062460698187e-05,0.027393341064453125
49,0.12347391247749329,0.029597103595733643,0.020846843719482422
50,0.0041105663403868675,1.3682323697139509e-05,0.013399600982666016
51,0.0040284330025315285,1.3163719813746866e-05,0.013083696365356445
52,0.04241342842578888,0.003466638270765543,0.012989044189453125
53,0.003810654394328594,1.1826081390609033e-05,0.012662649154663086
54,0.04111085087060928,0.0034048433881253004,0.012915611267089844
55,0.040560707449913025,0.003388423239812255,0.012047767639160156
56,0.03990420326590538,0.0033546637278050184,0.01242208480834961
57,0.10943613946437836,0.027396835386753082,0.013197660446166992
