time,l2_error,l1_error,max_error
0.0,1.887597770985792e-18,9.473393880028659e-20,5.551115123125783e-17
0.625,4.251917843450063e-05,2.6642529538654614e-06,0.0012374120791824872
1.25,5.2758973911371036e-05,3.4612343049623975e-06,0.0014569218271828221
1.875,5.334673009713258e-05,3.638397863896424e-06,0.0014101936474246735
2.5,5.083772653188151e-05,3.6243525353906193e-06,0.0012946164545869498
3.125,4.743625290510814e-05,3.488366867368478e-06,0.0011692797609892391
3.75,4.394082620786504e-05,3.307869910733218e-06,0.0010522942641895128
4.375,4.064103292565993e-05,3.161306904755587e-06,0.0009483710045803395
5.0,3.762906135323186e-05,3.0003716775547386e-06,0.0008576873178415267
5.625,3.491835074350118e-05,2.83665329493072e-06,0.0007789722275964861
6.25,3.24916864129944e-05,2.6800401654640454e-06,0.0007106206496197975
6.875,3.032141231081637e-05,2.5602605186161474e-06,0.0006510890985561013
7.5,2.8377986378856336e-05,2.4405722893414734e-06,0.0005990196272851467
8.125,2.663347376984822e-05,2.323656544065567e-06,0.0005532607652325439
8.75,2.5062799109544302e-05,2.2177430462532997e-06,0.0005128515432990532
9.375,2.3644010715667265e-05,2.1194514070159185e-06,0.0004769947818294984
10.0,2.2358126858754104e-05,2.0353655959224683e-06,0.00044502976189647603
10.625,2.118882590737419e-05,1.9563070557742653e-06,0.00041640783441532214
11.25,2.012209936113332e-05,1.878248624289481e-06,0.00039067185704966256
11.875,1.9145919534788557e-05,1.8075494183941504e-06,0.0003674393186778313
12.5,1.8249941903574343e-05,1.7379227896870838e-06,0.0003463886668698679
13.125,1.7425247341489663e-05,1.6802121762086964e-06,0.0003272482904609353
13.75,1.6664122906966578e-05,1.6246139746463373e-06,0.00030978765271333364
14.375,1.595987721178422e-05,1.5721796115493909e-06,0.0002938101466369303
15.0,1.5306685668874267e-05,1.5214076819666897e-06,0.0002791473224966201
15.625,1.469946102689618e-05,1.4734088254427256e-06,0.00026565420728169586
16.25,1.4133745059791302e-05,1.4270525792444589e-06,0.0002532054940170836
16.875,1.3605617845091575e-05,1.3864360178451863e-06,0.00024169242565919014
17.5,1.3111621623092272e-05,1.3479783027178546e-06,0.00023102023545940042
18.125,1.2648696733312937e-05,1.311797950651511e-06,0.00022110603485353542
18.75,1.2214127560069289e-05,1.2759168503568716e-06,0.00021187706275693774
19.375,1.1805496785263239e-05,1.2426456300858355e-06,0.00020326922797853086
20.0,1.1420646550308417e-05,1.2094385983728157e-06,0.00019522589041137683
20.625,1.1057645378682234e-05,1.178630383197896e-06,0.0001876968375874033
21.25,1.0714759914792402e-05,1.150371278832804e-06,0.00018063742176721576
21.875,1.0390430701477706e-05,1.1238972221479407e-06,0.00017400782951187965
22.5,1.0083251354226971e-05,1.0983066619721705e-06,0.00016777246103794052
23.125,9.791950601024573e-06,1.0730905884937547e-06,0.00016189940091770882
23.75,9.515376747233531e-06,1.0494496136838598e-06,0.00015635996508173156
24.375,9.25248419894486e-06,1.0258778386089945e-06,0.0001511283118029172
25.0,9.00232173891231e-06,1.0036066420225541e-06,0.00014618110652703242
25.625,8.764022299112634e-06,9.821591928500804e-07,0.00014149723218581656
26.25,8.536794015061587e-06,9.625151412012068e-07,0.00013705753805665077
26.875,8.319912381029138e-06,9.440062958970364e-07,0.0001328446214027279
27.5,8.112713353412954e-06,9.255100344097869e-07,0.00012884263707951815
28.125,7.914587272984976e-06,9.077901240776046e-07,0.00012503713107353542
28.75,7.724973496166631e-06,8.906205743467661e-07,0.0001214148945833382
29.375,7.543355641853636e-06,8.73515479760907e-07,0.00011796383578593916
30.0,7.369257373947904e-06,8.574775882645613e-07,0.00011467286686900335
