Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
diffusion,10000,diff_gauss,periodic,0.25,0.015625,1.8405120275946626e-06,5.108267355212907e-06,3.7813483279715355e-06,2.1429255635003658e-07,4.455797317009397e-07,3.7377617532919607e-07,0.00036323002520866066,-1.3862943611198906,-13.205466749188263,-12.184650280675656,-12.485429911413714,-15.355923669787659,-14.623889634778648,-14.799608680368195
