time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.05,1.4412009226267474e-06,6.065265530208871e-07,6.249936524205246e-06
0.1,2.882379326978916e-06,1.2130455246120127e-06,1.249975586470331e-05
0.15,4.323535213628759e-06,1.8195569148745428e-06,1.8749458025490995e-05
0.2,5.764668583188848e-06,2.4260607239771193e-06,2.4999043009787947e-05
0.25,7.2057794362311935e-06,3.032556952020788e-06,3.124851082159097e-05
0.3,8.64686777337074e-06,3.6390455991745093e-06,3.749786146467482e-05
0.35000000000000003,1.008793359523095e-05,4.245526665611527e-06,4.374709494192608e-05
0.4,1.1528976902376903e-05,4.852000151430001e-06,4.9996211258007683e-05
0.45,1.296999769542334e-05,5.458466056799258e-06,5.624521041613928e-05
0.5,1.4410995974939857e-05,6.064924381819031e-06,6.249409241976256e-05
0.55,1.58519717415466e-05,6.671375126660937e-06,6.874285727287432e-05
0.6,1.729292499586021e-05,7.277818291495666e-06,7.499150497902729e-05
0.65,1.8733855738451296e-05,7.884253876422683e-06,8.124003554188519e-05
0.7000000000000001,2.0174763969932797e-05,8.49068188161162e-06,8.748844896500074e-05
0.75,2.1615649690873222e-05,9.097102307161389e-06,9.37367452521487e-05
0.8,2.3056512901891512e-05,9.703515153242955e-06,9.99849244069928e-05
0.85,2.4497353603605865e-05,1.0309920420028259e-05,0.00010623298643319679
0.9,2.5938171796586103e-05,1.0916318107616158e-05,0.00011248093133442438
0.9500000000000001,2.737896748144711e-05,1.1522708216176853e-05,0.00011872875911411729
1.0,2.8819740658758276e-05,1.2129090745809408e-05,0.00012497646977638333
1.05,3.0260491329134918e-05,1.2735465696684104e-05,0.00013122406332444214
1.1,3.1701219493200024e-05,1.3341833068973646e-05,0.0001374715397620685
1.1500000000000001,3.314192515151526e-05,1.3948192862775283e-05,0.00014371889909303714
1.2,3.4582608304699176e-05,1.4554545078259696e-05,0.00014996614132101183
1.25,3.602326895332142e-05,1.5160889715526699e-05,0.0001562132664497673
1.3,3.7463907097997814e-05,1.576722677474664e-05,0.00016246027448241218
1.35,3.890452273934915e-05,1.637355625609144e-05,0.00016870716542327635
1.4000000000000001,4.034511587794077e-05,1.6979878159659496e-05,0.0001749539392753574
1.45,4.178568651438746e-05,1.7586192485620346e-05,0.00018120059604276317
1.5,4.322623464926004e-05,1.819249923407382e-05,0.00018744713572904637
1.55,4.466676028317649e-05,1.8798798405191686e-05,0.00019369355833798174
1.6,4.6107263416756667e-05,1.9405089999145182e-05,0.00019993986387312201
1.6500000000000001,4.754774405056447e-05,2.001137401603226e-05,0.0002061860523380199
1.7,4.898820218521407e-05,2.061765045602188e-05,0.0002124321237366722
1.75,5.042863782127802e-05,2.122391931921499e-05,0.00021867807807218753
1.8,5.186905095937131e-05,2.1830180605781723e-05,0.00022492391534878475
1.85,5.3309441600111093e-05,2.243643431589263e-05,0.0002311696355696835
1.9000000000000001,5.474980974406732e-05,2.3042680449648186e-05,0.0002374152387388806
1.95,5.619015539185257e-05,2.3648919007217275e-05,0.00024366072485959567
2.0,5.763047854403813e-05,2.425514998869928e-05,0.0002499060939361586
2.05,5.9070779201242485e-05,2.486137339426669e-05,0.00025615134597156697
2.1,6.051105736408026e-05,2.5467589224089037e-05,0.0002623964809698176
2.15,6.195131303312084e-05,2.6073797478266203e-05,0.00026864149893457423
2.2,6.339154620897718e-05,2.667999815696672e-05,0.00027488639986938956
2.25,6.48317568922197e-05,2.72861912602907e-05,0.0002811311837778163
2.3000000000000003,6.62719450834621e-05,2.7892376788408684e-05,0.0002873758506637403
2.35,6.771211078332323e-05,2.8498554741491476e-05,0.0002936204005304921
2.4,6.915225399237354e-05,2.910472511963883e-05,0.0002998648333819576
2.45,7.059237471122561e-05,2.9710887923020078e-05,0.00030610914922191146
2.5,7.203247294044949e-05,3.031704315173549e-05,0.0003123533480540175
2.5500000000000003,7.347254868065831e-05,3.0923190805953816e-05,0.0003185974298813843
2.6,7.491260193247438e-05,3.152933088584829e-05,0.0003248413947082307
2.65,7.635263269646331e-05,3.213546339151748e-05,0.00033108524253810945
2.7,7.779264097323985e-05,3.2741588323131196e-05,0.0003373289733747953
2.75,7.923262676337117e-05,3.334770568078767e-05,0.00034357258722150785
2.8000000000000003,8.067259006747476e-05,3.395381546465845e-05,0.00034981608408224396
2.85,8.211253088617082e-05,3.455991767491523e-05,0.0003560594639604453
2.9,8.355244922002105e-05,3.5166012311655515e-05,0.00036230272685999765
2.95,8.499234506964258e-05,3.5772099375049634e-05,0.0003685458727844537
3.0,8.643221843560962e-05,3.6378178865199165e-05,0.0003747889017372552
3.0500000000000003,8.787206931852767e-05,3.698425078227118e-05,0.00038103181372250994
3.1,8.931189771902031e-05,3.7590315126438044e-05,0.0003872746087435486
3.15,9.075170363765453e-05,3.819637189780007e-05,0.00039351728680403486
3.2,9.219148707504544e-05,3.880242109652571e-05,0.0003997598479076325
3.25,9.363124803175925e-05,3.94084627227143e-05,0.00040600229205811633
3.3000000000000003,9.50709865084148e-05,4.001449677653805e-05,0.00041224461925892797
3.35,9.651070250562521e-05,4.062052325816578e-05,0.0004184868295139532
3.4,9.795039602396259e-05,4.122654216769821e-05,0.00042472892282663377
3.45,9.93900670640394e-05,4.18325535053047e-05,0.00043097089920063336
3.5,0.00010082971562642184,4.2438557271083455e-05,0.0004372127586399488
3.5500000000000003,0.00010226934171172823,4.304455346520638e-05,0.0004434545011476887
3.6,0.0001037089453205754,4.365054208784387e-05,0.0004496961267280719
3.65,0.00010514852645352626,4.425652313909414e-05,0.00045593763538420706
3.7,0.00010658808511120128,4.4862496619128984e-05,0.00046217902712009096
