Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,10000,advec_gauss,periodic,0.025,0.0025,0.0002877928545862191,0.00014397091701569972,0.00014400872333836077,0.0001211546885024995,6.060242091531937e-05,6.061515006272514e-05,0.0012476601506351548,-3.6888794541139363,-8.153269591525198,-8.845899243954737,-8.845636681484475,-9.018442411471204,-9.71117571658927,-9.710965695098988
