time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.1,5.764661078285121e-06,2.4260569339576007e-06,2.499898442243076e-05
0.2,1.1528961895408862e-05,4.851992573043284e-06,4.9996094095283716e-05
0.3,1.7292902489604573e-05,7.277806926294403e-06,7.4991329253149e-05
0.4,2.3056482899198748e-05,9.703500002895089e-06,9.998469013017264e-05
0.5,2.881970316240848e-05,1.2129071811880051e-05,0.00012497617696072272
0.6,3.458256331750403e-05,1.4554522362360538e-05,0.00014996578997872323
0.7000000000000001,4.03450634027435e-05,1.697985166344414e-05,0.00017495352941865328
0.8,4.6107203456327656e-05,1.9405059724164282e-05,0.0001999393955142148
0.9,5.186898351655536e-05,2.1830146553699626e-05,0.0002249233884997759
1.0,5.763040362161889e-05,2.4255112161084962e-05,0.00024990550860926053
1.1,6.339146380975128e-05,2.6679956555423412e-05,0.0002748857560765927
1.2,6.915216411918427e-05,2.91046797458209e-05,0.0002998641311355854
1.3,7.491250458808683e-05,3.152928174130499e-05,0.00032484063402027363
1.4000000000000001,8.067248525473059e-05,3.395376255105311e-05,0.0003498152649648034
1.5,8.643210615727912e-05,3.6378122184093744e-05,0.0003747880242027657
1.6,9.219136733393412e-05,3.880236064952769e-05,0.0003997589119677514
1.7,9.795026882290114e-05,4.122647795645646e-05,0.00042472792849357344
1.8,0.00010370881066232361,4.3650474113905874e-05,0.0004496950740139338
1.9000000000000001,0.00010946699289044445,4.607434913104995e-05,0.0004746603487626455
2.0,0.00011522481554538794,4.849810301691002e-05,0.0004996237529730774
2.1,0.00012098227866533667,5.0921735780586865e-05,0.0005245852868790424
2.2,0.0001267393822884627,5.334524743117619e-05,0.0005495449507141315
2.3000000000000003,0.0001324961264528787,5.576863797769989e-05,0.0005745027447113804
2.4,0.00013825251119679996,5.819190742932784e-05,0.0005994586691044912
2.5,0.0001440085365583243,6.061505579507949e-05,0.0006244127241269437
2.6,0.00014976420257560116,6.303808308404922e-05,0.0006493649100121068
2.7,0.00015551950928677344,6.546098930533054e-05,0.0006743152269931274
2.8000000000000003,0.0001612744567299277,6.788377446794049e-05,0.0006992636753033743
2.9,0.00016702904494324595,7.03064385810461e-05,0.0007242102551763274
3.0,0.00017278327396479765,7.272898165366168e-05,0.0007491549668446895
3.1,0.00017853714383270455,7.515140369487882e-05,0.0007740978105420515
3.2,0.00018429065458508713,7.757370471378868e-05,0.0007990387865014492
3.3000000000000003,0.00019004380625999278,7.999588471940289e-05,0.0008239778949559184
3.4,0.00019579659889558014,8.24179437208843e-05,0.000848915136138384
3.5,0.00020154903252988794,8.483988172724466e-05,0.0008738505102817706
3.6,0.0002073011072010093,8.72616987475721e-05,0.0008987840176194473
3.7,0.0002130528229470312,8.968339479095165e-05,0.0009237156583837836
3.8000000000000003,0.0002188041798059764,9.210496986639389e-05,0.0009486454328084815
3.9,0.0002245551778159692,9.452642398305443e-05,0.0009735733411252445
4.0,0.0002303058170150285,9.69477571499449e-05,0.0009984993835679967
4.1,0.00023605609744121106,9.936896937614628e-05,0.0010234235603687747
4.2,0.00024180601913257734,0.00010179006067074292,0.0010483458717603922
4.3,0.00024755558212712444,0.00010421103104274048,0.001073266317975663
4.4,0.0002533047864629439,0.00010663188050129166,0.0010981848992474008
4.5,0.00025905363217802106,0.00010905260905540122,0.0011231016158076423
4.6000000000000005,0.0002648021193103927,0.00011147321671415099,0.0011480164678892013
4.7,0.0002705502478980834,0.00011389370348661671,0.0011729294557248915
4.8,0.00027629801797906313,0.00011631406938180275,0.0011978405795467495
4.9,0.0002820454295913992,0.00011873431440885818,0.001222749839587589
5.0,0.0002877924827730449,0.00012115443857678494,0.001247657236079447
5.1000000000000005,0.00029353917756200606,0.00012357444189465836,0.0012725627692548036
5.2,0.00029928551399628064,0.00012599432437155348,0.00129746643934614
5.3,0.00030503149211380705,0.00012841408601646907,0.0013223682465856035
5.4,0.00031077711195262315,0.00013083372683855032,0.001347268191205231
5.5,0.0003165223735506543,0.00013325324684679458,0.0013721662734373918
5.6000000000000005,0.00032226727694587975,0.00013567264605027506,0.001397062493514345
5.7,0.0003280118221762622,0.00013809192445806106,0.0014219568516680159
5.8,0.00033375600927972135,0.00014051108207914997,0.0014468493481304412
5.9,0.0003394998382942574,0.00014293011892268167,0.0014717399831335465
6.0,0.0003452433092577692,0.00014534903499765082,0.0014966287569097014
6.1000000000000005,0.00035098642220820814,0.00014776783031312594,0.0015215156696904986
6.2,0.00035672917718350985,0.0001501865048781733,0.0015464007217083076
6.3,0.00036247157422155486,0.0001526050587017837,0.0015712839131943879
6.4,0.00036821361336032845,0.00015502349179309755,0.0015961652443807761
6.5,0.0003739552946376927,0.0001574418041611026,0.001621044715499509
6.6000000000000005,0.00037969661809157294,0.00015985999581486548,0.0016459223267819567
6.7,0.00038543758375987527,0.0001622780667634478,0.0016707980784600451
6.8,0.00039117819168045363,0.00016469602670442796,0.0016956719707654777
6.9,0.00039691844189125846,0.0001671138667538389,0.001720544003929514
7.0,0.00040265833443013,0.00016953158642353866,0.0017454141781839683
7.1000000000000005,0.0004083978693349572,0.00017194918572252928,0.0017702824937605444
7.2,0.00041413704664361873,0.0001743666646598075,0.0017951489508903906
