Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,5000,advec_gauss,periodic,0.05,0.005,0.002838165758641981,0.0014263795878066013,0.0014300496947552742,0.0011981288747322392,0.0006015287409345543,0.0006027689887075657,0.012270366154942036,-2.995732273553991,-5.8645972950993075,-6.552615801804752,-6.550046083737028,-6.726994210172942,-7.416036241588734,-7.4139765379441105
