time,l2_error,relative_error,max_error
0.0,0.00048225290307305846,0.002153847179151416,0.0024844706169351305
0.0,0.0019230554244554564,0.008588787076078483,0.009901151466674918
0.0,0.00430467773426796,0.019225634384007758,0.022140747223236112
0.0,0.007598027753044359,0.03393445749880652,0.039024060802414606
0.0,0.011763320992683419,0.052537570175509134,0.060306330741564995
2.0,0.009124063666082772,0.04155665284124787,0.04647253674369911
4.0,0.006557332858253479,0.031524130544492275,0.033058806988669476
6.0,0.03154129777436144,0.16338616846499335,0.1550755815805337
8.0,0.06105436121915607,0.34111432675917613,0.2901086447027742
10.0,0.09073271099428154,0.5378446497786095,0.4117322743066678
12.0,0.11759291978659406,0.7227307581359343,0.5029332170467024
14.000000000000002,0.1402660528364987,0.8772863150946127,0.5577731836990474
16.0,0.15864247060301717,0.9990349524301573,0.579097708532018
18.0,0.17328828989950262,1.093682948318467,0.5744756015536869
20.0,0.18495085558426033,1.1679884365088893,0.5524720954813829
22.0,0.19428593100306008,1.2271080078878072,0.5250058733622973
24.0,0.20177789336210353,1.2744602399728522,0.5114622416381459
26.0,0.2077634971909085,1.3122686024750734,0.505731659910999
28.000000000000004,0.2124856336348855,1.3420747336811547,0.5032372052872918
30.0,0.21614192695647297,1.3650602429940861,0.5025322330504502
32.0,0.2189242977333657,1.3821525449574819,0.5022563731459397
34.0,0.2210652758795378,1.393877108570815,0.5013195390531285
36.0,0.22291143832693489,1.3999214325852731,0.5009899333663794
38.0,0.22501249913633484,1.3986431136753776,0.5009640030523907
40.0,0.22812457604648753,1.3874709913859313,0.5088797579573844
42.0,0.232942613009595,1.365368676607575,0.5507866417857286
44.0,0.2395115245076691,1.3359841406550788,0.6976748579820725
46.0,0.24670413389445484,1.3071711684598128,0.85214167618939
48.0,0.25240079550074157,1.2866533218631746,0.960786414762235
50.0,0.25449960539408817,1.278917936274078,0.9999956935932915
52.0,0.2520970697716425,1.2851050315041632,0.9607833396389815
54.0,0.2459906489040565,1.3033907412985213,0.8521351951153464
56.00000000000001,0.23814587234966514,1.3283665964534168,0.697664281197675
57.99999999999999,0.23049562030176898,1.3510258856858681,0.5504520419599179
60.0,0.22392944991802446,1.3619559157666354,0.5064426571557932
62.0,0.218137652559907,1.3559101239145395,0.4999999969370387
64.0,0.21218588757586176,1.3325631647252043,0.49999999914826626
66.0,0.20519502926090266,1.293810857242467,0.4999999997722008
68.0,0.19673944932929957,1.2420911409678916,0.4999999999413813
70.0,0.1869936397006769,1.1809720991469295,0.49999999998548195
72.0,0.17676748731272662,1.1164764072864013,0.49999999999653805
74.0,0.1674554639560364,1.0576771101826083,0.49999999999920486
76.0,0.16079483845017836,1.015609997653346,0.49999999999982403
78.0,0.1583235209549304,1.0000010430135715,0.4999999999999625
80.0,0.16068275645814178,1.0149024579087225,0.4999999999999923
82.0,0.1672656572977641,1.0564812998224427,0.49999999999999845
84.0,0.17654522865753927,1.1150928153863235,0.4999999999999997
86.0,0.18676521511942615,1.179644168990235,0.49999999999999994
88.0,0.19648028672002724,1.2410063854928963,0.5
90.0,0.2047735853583111,1.2933884169869543,0.5
92.0,0.211242324884073,1.3342461905151526,0.5
94.0,0.21587418915872852,1.3635019150335888,0.5
96.0,0.21889370778051115,1.3825737616463072,0.5
98.0,0.22062233579649668,1.393492100792651,0.5
100.0,0.22137462567241764,1.3982437049120502,0.5
102.0,0.22139762996532766,1.3983890043457574,0.5
104.0,0.22084893910256287,1.3949233698247585,0.5
106.0,0.21980180298384838,1.3883094614703964,0.5
108.0,0.2182644599218857,1.3785993140126638,0.5
110.00000000000001,0.21620374150820104,1.3655834295553604,0.5
112.00000000000001,0.21356751998237433,1.3489325593752552,0.5
114.00000000000001,0.21030430257907975,1.3283214654973694,0.5
115.99999999999999,0.20638030023586398,1.3035367298584228,0.5
118.0,0.20179479987455315,1.2745738485227698,0.5
120.0,0.19659428330624346,1.2417264093375306,0.5
122.0,0.19088498648575639,1.2056654185420752,0.5
124.0,0.18484271058049945,1.1675012693212465,0.5
126.0,0.17871768818866346,1.128814477753259,0.5
128.0,0.17283116855372346,1.091634114383269,0.5
130.0,0.16755942486722847,1.0583367913447241,0.5
132.0,0.16330112948405381,1.0314405980926993,0.5
134.0,0.16042728144211832,1.013288834215947,0.5000721828594489
136.0,0.15922038163384844,1.0056658283983333,0.5
138.0,0.15981910635050942,1.009447486135771,0.5003378079076193
140.0,0.16218904940051715,1.0244164914615075,0.5
142.0,0.1661322503055113,1.0493224888217032,0.5010371559977654
144.0,0.1713311476803392,1.0821597008768635,0.5005667839963376
146.0,0.17740880498881337,1.1205473256842426,0.5027269634203806
148.0,0.18398571222697183,1.1620883067953913,0.5035254212378392
150.0,0.19072141653814031,1.2046322800381826,0.5064834392799907
152.0,0.19733840944196052,1.2464264497408357,0.5099863559703729
154.0,0.20363113323749246,1.2861724748651104,0.5143399042797471
156.0,0.20946454795091934,1.3230174175789164,0.522398209764936
158.0,0.21476623890402813,1.3565038931768145,0.5334586777076988
160.0,0.2195150355398772,1.3864981844457875,0.5490821556273733
162.0,0.22372822520741442,1.4131094815275078,0.5725183568764542
164.0,0.22744882031009558,1.4366094588309328,0.6065054012351632
166.0,0.23073390900321064,1.4573586957449467,0.6485935022464347
168.0,0.2336447949136467,1.4757443959772927,0.6902754867331826
170.0,0.236239348658935,1.4921320651153793,0.7310898274483418
172.0,0.23856673479898466,1.5068320910741855,0.7705749126127672
174.0,0.24066447321671494,1.5200803620049175,0.8082617292335811
176.0,0.2425577817802898,1.53202920724675,0.8436827482582124
178.0,0.24426177559667947,1.54273716535188,0.8763812687130739
180.0,0.24578944511635054,1.5521230483869104,0.9059209699886311
182.0,0.24717362678984822,1.5597990199182472,0.931895401117315
184.0,0.24851676718871177,1.5646478100528478,0.9539371251106586
186.0,0.25007281385742364,1.5641439450667556,0.9717262361191735
188.0,0.2523131319431751,1.554099214175376,0.9849979778336848
190.0,0.2558375765869989,1.5304977429586972,0.9935492131335523
192.0,0.2609853466233488,1.4938901069848622,0.9972435269510767
194.0,0.2672628033460903,1.4519775645319084,0.9960147855905808
196.0,0.2731022517585437,1.4158667802260647,0.9898690247652022
198.0,0.276410638111411,1.3941006343037234,0.9900498337491681
200.0,0.2756875207375592,1.3904535301385195,0.9900498337491681
202.0,0.27092159153619094,1.404561401570603,0.9430632777266377
204.0,0.2636087881251937,1.4321261371923186,0.9187216558679394
206.0,0.25587994543035175,1.4646665952701832,0.8905205533503755
208.0,0.24937576185045499,1.4918412132900187,0.8588432387597655
210.0,0.24466447953757517,1.5069880527328103,0.8241127161167155
212.0,0.24145536795498326,1.510243940413856,0.7867823369802939
214.0,0.2391701295278261,1.505801896687955,0.7473259686609138
216.0,0.2373462313059202,1.4977828489074028,0.7062280162053146
218.00000000000003,0.2357368877553938,1.4886426707412266,0.6639735910072263
220.00000000000003,0.2342491131363819,1.4794979810024402,0.6210391030810315
222.00000000000003,0.232862767111983,1.470793782958018,0.5805482673828183
224.00000000000003,0.23158190857316457,1.462710514693753,0.5530054810653902
226.00000000000003,0.2304150907507287,1.4553262869218324,0.5345143988621277
228.00000000000003,0.22937201322510745,1.4486496717575836,0.5223587999365773
230.00000000000003,0.2284739773554501,1.4425568046136985,0.5146354820461156
231.99999999999997,0.22779124805481127,1.4365554516338375,0.5094330576156373
234.0,0.22753379992286601,1.4292294793498868,0.5051134288035581
236.0,0.2282035230412135,1.4174480237945424,0.5035471020172051
238.0,0.2307089600227092,1.3964364767252855,0.5039535270257968
240.0,0.23616058282628422,1.3628636184404612,0.5228130231803256
242.0,0.24508531866063057,1.3199936911375405,0.6126263941844161
244.0,0.25639841229868443,1.277691057982549,0.7788007830714049
246.0,0.26716358198862394,1.2456105638192876,0.9139311852712282
248.0,0.2737383417458656,1.2286729082611059,0.9900498337491681
250.0,0.2736299002789205,1.22818616938588,0.9900498337491681
252.0,0.2668239651999721,1.2440271509287797,0.9139311852712282
254.0,0.25578695747218955,1.2746440408143507,0.7788007830714049
256.0,0.24414224752617675,1.3149144478985904,0.6126263941844161
258.0,0.23481777501232814,1.3551143831773331,0.5228130231803256
260.0,0.22889714235975286,1.3854698966952843,0.5039535270257968
262.0,0.22585050500689413,1.4028326457396798,0.5005796145869523
264.0,0.22455820618815792,1.410538602277314,0.5000617049020434
266.0,0.22409903664810402,1.4132706833638393,0.5000047700814365
268.0,0.2239594890223385,1.4140528763341662,0.5000002677673901
270.0,0.2239215327968679,1.4142259573197578,0.500000010914789
272.0,0.2239111261953779,1.414246553143241,0.5000000003230716
274.0,0.22390759541826946,1.414238254430075,0.500000000006944
276.0,0.22390639327555864,1.4142240740267231,0.5000000003230716
278.0,0.22390881577753832,1.4141895200202763,0.500000010914789
280.0,0.2239255920434724,1.4140561308028805,0.5000002677673901
282.0,0.22399734919933856,1.4135441965331228,0.5000047700814365
284.0,0.2242457049984052,1.4118385459645797,0.5000617049020434
286.0,0.22495919479896329,1.4070644345701853,0.5005796145869523
288.0,0.22665847068817324,1.3960817198448658,0.5039535270257968
290.0,0.2299818620890249,1.3758210406163527,0.5228130231803256
292.0,0.2352302870074933,1.3464671605906382,0.6126263941844161
294.0,0.24172078565790006,1.3132136356506245,0.7788007830714049
296.0,0.24753530648897315,1.283317933609276,0.9139311852712282
298.0,0.25013690808578987,1.2615868354698314,0.9900498337491681
300.0,0.24756438600335617,1.248612100881521,0.9900498337491681
302.0,0.23938246167297925,1.2410504602912245,0.9139311852712282
304.0,0.22677970132165268,1.2320421483564588,0.7788007830714049
306.0,0.21184579996788144,1.2126134622992624,0.6126263941844161
308.0,0.1966179805665262,1.1762282128240642,0.5228130231803256
310.0,0.18258338282603015,1.124605325082013,0.5039535270257968
312.0,0.17084215066381273,1.0685756336366046,0.5005796145869523
314.0,0.16248920797028268,1.0230230591035658,0.5000617049020434
316.0,0.15861070127144242,1.0009191498496182,0.5000047700814365
318.0,0.15976707698175352,1.0089048471524027,0.5000002677673901
320.0,0.16548438867891616,1.0451857073291921,0.500000010914789
322.0,0.17433849996967996,1.101146588416073,0.5000000003230716
324.0,0.18454713623868454,1.1656331070022965,0.500000000006944
326.0,0.19455061448319483,1.22881804744694,0.5000000000001084
328.0,0.2032989850296726,1.2840745459645626,0.5000000000000012
330.0,0.21028268536172265,1.3281849253620719,0.5
332.0,0.2154277002795317,1.3606818072949256,0.5
334.0,0.21894394086009294,1.3828910432004067,0.5
336.0,0.22117810031227994,1.3970024138338673,0.5
338.0,0.22249879522199217,1.4053441708808416,0.5
340.0,0.2232251857708578,1.4099321899872732,0.5
342.0,0.2235968512275286,1.4122796988020028,0.5
344.0,0.22377373064349115,1.41339690240719,0.49999999999999994
346.0,0.22385201773738933,1.4138913783928024,0.49999999999999944
348.0,0.2238842382321259,1.4140948890878413,0.4999999999999931
350.0,0.2238965634657744,1.4141727375779665,0.4999999999999205
352.0,0.22390092766325007,1.4142003026687204,0.4999999999991596
354.0,0.2239022959847416,1.4142089452442008,0.4999999999959275
356.0,0.2239024635542601,1.4142100036447456,0.49999999997044065
