time,l2_error,l1_error,max_error
5.000000000000082,1.8989625395146606e-07,7.885500330497641e-08,7.188109293343459e-07
10.000000000000153,3.797925077750659e-07,1.577100065726424e-07,1.4376229602319768e-06
14.999999999999158,0.00023490804037459197,9.98750000229756e-05,0.0007562698851991678
20.000000000001005,7.595850205786261e-07,3.154200146627128e-07,2.8752503596907175e-06
25.000000000003563,9.494812925337217e-07,3.9427502343895445e-07,3.594065773326882e-06
30.00000000000612,1.1393775644753358e-06,4.731300322013311e-07,4.3128822979632275e-06
35.00000000000441,1.3292738052263267e-06,5.519850314926322e-07,5.031699804258771e-06
39.999999999999865,0.00023417427027672428,9.966666671963111e-05,0.0007531203882683579
44.99999999999532,0.0002340277024812282,9.962500007776383e-05,0.0007524909462848228
49.99999999999077,0.00023388119701807288,9.958333343590446e-05,0.0007518615016646191
54.99999999998622,0.00023373475400444586,9.954166679358064e-05,0.0007512331401384742
59.999999999981675,0.00023358837355782198,9.950000013870917e-05,0.0007506052931688378
64.99999999997713,0.00023344205579561072,9.945833322712203e-05,0.000749977443543437
69.99999999997259,0.00023329580083634094,9.941666235317124e-05,0.00074934959126427
