time,l2_error,l1_error,max_error
20.000000000000327,0.08855039391913581,0.03839404439792172,0.2794176600290307
40.00000000000061,0.1496929635629947,0.06845118775885059,0.44563452329659775
59.99999999999663,0.1780811162823458,0.08688283072804096,0.4946984103392268
80.00000000000402,0.19780659126424602,0.11134990514072303,0.4998296282053112
100.00000000001425,0.23036313776702105,0.14821879206511848,0.4999920607413924
120.00000000002449,0.23025524057549748,0.1496847061394805,0.499993752594866
140.00000000001765,0.23075785452509925,0.1495297711721423,0.5005502663070348
159.99999999999946,0.2268028368261637,0.13992389763502205,0.49998031142344906
179.99999999998127,0.18397463829781463,0.09380106059781226,0.49893821760128004
199.99999999996308,0.16752834236960756,0.07957310924070861,0.48073686631801144
219.9999999999449,0.1238289046227732,0.05537488490876869,0.38084982039895365
239.9999999999267,0.04704615648681531,0.019940309953129065,0.15285564459459622
259.99999999990854,0.04564929821095804,0.019679702202602532,0.14730277673681505
279.99999999989035,0.12316523374009285,0.05483501607626753,0.37914564563447245
