time,l2_error,relative_error,max_error
0.0,0.0030646261745222087,0.008656690541454782,0.009901151466674585
0.0,0.012102124799714717,0.03418503377545845,0.039024060802412386
0.0,0.026686790233979584,0.07538253328280602,0.08568309759137516
0.0,0.04617039697007366,0.13041813780382588,0.14724809234843206
0.0,0.06972980831488093,0.19696672211285074,0.22038828452188353
2.0,0.08424638863728072,0.24266883929536967,0.2621578345322205
4.0,0.07895820300050524,0.23995870178905807,0.23850429231352588
6.0,0.05863591905863807,0.19159308555435242,0.1694123275459093
8.0,0.029516386691264877,0.10321061229594342,0.08160008889671116
10.0,0.00653758414720572,0.023766022170996423,0.035307798700711324
12.0,0.036678970131743115,0.13309903003102666,0.12177740492666828
14.000000000000002,0.06547559549117589,0.22953718849773358,0.21285017784687077
16.0,0.08798565391890739,0.2944177273070318,0.28389563419871044
18.0,0.10166365122712098,0.32768074825803317,0.30776377737351546
20.0,0.10653377448029207,0.33857821656721454,0.26415016173867634
22.0,0.10814267796011107,0.34865859373516944,0.24352076163210837
24.0,0.11770403154438133,0.39444118056979893,0.2783174223034837
26.0,0.14282970160137928,0.5038822478049189,0.30902522440816715
28.000000000000004,0.17944683331440375,0.6652318580275298,0.44674774345928225
30.0,0.21866167725370986,0.8411263553139219,0.6266050654211078
32.0,0.2537767519407742,0.9976750951458445,0.7585711847517709
34.0,0.2815314591639357,1.1182410073378939,0.8360924851112348
36.0,0.3013380083584653,1.2016973431699363,0.8625694292177977
38.0,0.31420814458035057,1.254632986658174,0.8472252870365644
40.0,0.32181547568514574,1.2854553117988932,0.8010912509871101
42.0,0.32584954562939544,1.3016719263753624,0.7345220833112092
44.0,0.3276767005800704,1.3089908235576717,0.65613315982377
46.0,0.3282380043370604,1.311236362710668,0.5750901204625547
48.0,0.32808746890880897,1.3106354579574333,0.5298120019450242
50.0,0.32748792196093995,1.3082404390001539,0.5108144358976303
52.0,0.32651276066275214,1.3043447373656265,0.5019962227448922
54.0,0.32513044019664034,1.2988214518351784,0.4995877303480608
56.00000000000001,0.3232665330385819,1.2913674496582923,0.4991087316979237
57.99999999999999,0.32084734486318084,1.281657958362891,0.49921083487570767
60.0,0.3178361704249452,1.2694146099912167,0.4994648877892628
62.0,0.31428487559800417,1.2543745649826201,0.49970375725848304
64.0,0.31043701462784795,1.2361512438880524,0.49987787559552405
66.0,0.30690305417861796,1.2140835199393398,0.5003367862321417
68.0,0.3048162781929023,1.1874462043545617,0.5038117016610338
70.0,0.3056578561005711,1.1564861421831074,0.5227673323149387
72.0,0.3103890636511398,1.1236858013181172,0.6126256622003408
74.0,0.31815019248252757,1.0931729570104607,0.7787992801157267
76.0,0.3257396269432299,1.0680752424949027,0.9139281587426561
78.0,0.3288162605879404,1.048867413412841,0.9900438559091486
80.0,0.3241638044833518,1.0339277034100258,0.9900382516126051
82.0,0.3114535836385112,1.0205651569452432,0.9139091702490991
84.0,0.29350902577691307,1.005352102523349,0.7787597273175815
86.0,0.275152412673116,0.9842756232228973,0.6125512683889932
88.0,0.26142899887597104,0.9543004947253104,0.5183895776920103
90.0,0.25590665998020745,0.9167786790889629,0.4996872872872015
92.0,0.2591892793597635,0.8780600036839401,0.5167468200032835
94.0,0.2680396970177089,0.8437774350006865,0.5691274640891504
96.0,0.2762255142675605,0.8143780055620371,0.6287530826458902
98.0,0.2773046917377956,0.7872033961244363,0.6494756126048578
100.0,0.2680242807578088,0.7608584720804399,0.6074472312630317
102.0,0.2507640092322171,0.7393114797768561,0.5043714770668613
104.0,0.23374439023330623,0.7358172846458191,0.5000233710497619
106.0,0.22744524082687773,0.7705201754164295,0.5000553981727242
108.0,0.23727093899439405,0.8500167133372086,0.5000639899486286
110.00000000000001,0.2596047444154562,0.9476413752639683,0.49998367008435585
112.00000000000001,0.28625643034059917,1.0239969318742022,0.577240958223716
114.00000000000001,0.3094110485707559,1.0598210647906814,0.7288931170424383
115.99999999999999,0.32260037508987105,1.057090750371057,0.844828711042818
118.0,0.3205005445301083,1.0222436538706654,0.8961212791362285
120.0,0.2994632049737325,0.9552362059330531,0.8647153071136982
122.0,0.2584322184609306,0.8473794146306309,0.7497583084669746
124.0,0.19933293468701152,0.6849135370343695,0.5677070205831248
126.0,0.1266023686669063,0.45833214099365993,0.3462010666573963
128.0,0.04657445045898694,0.17621895024314221,0.11480667967572811
130.0,0.03929775806521449,0.15308885053918156,0.10527090638551129
132.0,0.11748442385800258,0.46475882502151594,0.2943681999602799
134.0,0.18850711602670098,0.7506299022927543,0.4553740967074903
136.0,0.2484420784766431,0.9915826319021767,0.5888200623721906
138.0,0.29551458770430794,1.1802638277318527,0.6995158465223142
140.0,0.32933660560784656,1.3155691898822237,0.791586562378189
142.0,0.3505266600963112,1.4002647129320611,0.8671873956128601
144.0,0.3602804926191391,1.4392378400757289,0.9265455418896107
146.0,0.3600842300810146,1.4384551757217257,0.9686776163688625
148.0,0.3517139415173362,1.4050179270672292,0.9922483621043021
150.0,0.337507454710434,1.348266177125488,0.996275159560957
152.0,0.3206924326922683,1.2810935157905716,0.9805818488939918
154.0,0.3053696315940304,1.219879365368843,0.9460112994996106
156.0,0.29570391133999524,1.1812490920224799,0.8944415798007069
158.0,0.2943304976050145,1.1756696932155677,0.8286540325949826
160.0,0.3010705153875996,1.2021744389215363,0.7520979810240019
162.0,0.31334454501336156,1.2495778720068356,0.6685946730214463
164.0,0.32801627067573425,1.3028783569443445,0.5833540237562763
166.0,0.3430926384760133,1.3488035374307235,0.5351560436652107
168.0,0.35830702161354766,1.378300408916655,0.5153251123014009
170.0,0.3745077092337181,1.3883469251456708,0.5508166539398757
172.0,0.39224469203249795,1.383781768742242,0.6976755004466061
174.0,0.41049020815370796,1.3756048980823556,0.8521445890974615
176.0,0.42662428816059755,1.3754627420841878,0.9607895828444369
178.0,0.43787801466554466,1.391633385775503,0.9999991075333189
180.0,0.44312014065684635,1.4282581582108722,0.9607900313022651
182.0,0.44362610698445015,1.484462345563822,0.8521441683825297
184.0,0.4423801414559783,1.5508479633563588,0.9006721755521134
186.0,0.44260370390517983,1.6061008110731145,0.9511098033499931
188.0,0.4465742571331809,1.6234274706138578,0.9847490540083352
190.0,0.4550632378660835,1.5912298447910163,0.9991637532995843
192.0,0.46693945409526816,1.5257264184383583,0.9937006951292296
194.0,0.47889380077133775,1.455386905489512,0.9691005785573854
196.0,0.48608339397281375,1.4001465810480822,0.9608218352067488
198.0,0.4840886397840101,1.3674116549948507,0.9999762116887548
200.0,0.47124560341945915,1.3574068331546396,0.9607758501984196
202.0,0.44982621203544343,1.3670487646486065,0.8521770556675099
204.0,0.4252863763534582,1.3896248306145544,0.6976644951378814
206.0,0.4039992395274465,1.412673214877725,0.5553184718847742
208.0,0.39077911412721283,1.4205958778028465,0.5228489890749407
210.0,0.3874155427746692,1.405836444617799,0.5508208606218038
212.0,0.39252052242014146,1.3760555588398327,0.6976770210471129
214.0,0.40223974532203005,1.3459752400024212,0.8521436822483603
216.0,0.41152952041833096,1.326435747223822,0.960788850205684
218.00000000000003,0.41586945504556777,1.3216873156048314,1.0000005877696059
220.00000000000003,0.4128188250563962,1.3309530864831958,0.9607895298704681
222.00000000000003,0.40255323284491484,1.3490070843127133,0.8521431417836735
224.00000000000003,0.3870812801668867,1.3655660086586157,0.8658894668082026
226.00000000000003,0.3688215391023151,1.367267581187863,0.9225152982376356
228.00000000000003,0.34970525830268046,1.3452119870504504,0.9652825961025576
230.00000000000003,0.33137498468495047,1.3027378073294378,0.9911080795365754
231.99999999999997,0.31588180375280456,1.2546803383083385,0.9973390816898965
234.0,0.30575214217394514,1.2193003428955753,0.9830338667077705
236.0,0.30292000965850907,1.209559468752693,0.949447806555251
238.0,0.30731005583072846,1.2275150621510589,0.8992044390719023
240.0,0.3164973466465951,1.2643126756749399,0.835040579399143
242.0,0.32675958166338875,1.305327150663254,0.7594819104824151
244.0,0.3344170238923051,1.3359201440512871,0.675623382976548
246.0,0.33650957321842156,1.3442798655768609,0.5885639259760007
248.0,0.330788105363888,1.3214239278995359,0.5335813339552651
250.0,0.3154526305830425,1.2601620155792979,0.5012260740744354
252.0,0.2890210149313058,1.1545725893795729,0.469401883474082
254.0,0.2504898614722185,1.000643186085802,0.41975142023553913
256.0,0.19972493330624994,0.7978219372973466,0.34877150937084433
258.0,0.1378875105034469,0.55071271508957,0.25340442303486765
260.0,0.0678326552349002,0.2707338596551743,0.13861100180951846
262.0,0.015525241581952811,0.06182106446359278,0.034291296066010696
264.0,0.0860466249271356,0.340393449488569,0.1600161988434829
266.0,0.1581615443458686,0.6161361414875071,0.2743183425676402
268.0,0.223502161512832,0.845642104001782,0.4177315232128458
270.0,0.2792498876717853,1.0109542201820167,0.5947011405536688
272.0,0.32316673789527767,1.1104099473138203,0.7674382745235022
274.0,0.3530726406298874,1.157698097090304,0.9073288023534916
276.0,0.36706064428214136,1.1708604308237813,0.9863602384896942
278.0,0.3644100597367033,1.1622940345347226,0.9877163674397529
280.0,0.3466410189446579,1.1358666731974958,0.912392989517276
282.0,0.3180949852019944,1.0895660238333746,0.7781321306373385
284.0,0.2860409452943648,1.0232260984436792,0.6125614431889205
286.0,0.2604788753537663,0.9508322362261059,0.5122693226411289
288.0,0.2521014053070052,0.9031464572735352,0.4988388567185831
290.0,0.2658074325623091,0.9004804357317565,0.5380578269208172
292.0,0.2954721366903714,0.9301335749320077,0.6527359289922935
294.0,0.32849491219264393,0.9684805262760585,0.792920772545317
296.0,0.3533678569926211,1.0031289963490064,0.8889489744498981
298.0,0.36348634388514994,1.0318530226015836,0.9124056434635716
300.0,0.3581161864603226,1.0558110334679178,0.8573691491888229
302.0,0.3416042022984121,1.0753553328399947,0.7400997410136219
304.0,0.3211908259540766,1.0881037152351671,0.5997387033625308
306.0,0.30416876857763164,1.0896763761376318,0.5222724288133711
308.0,0.2954098580900988,1.078341633614489,0.522533490116669
310.0,0.29602064084469293,1.0589254803315042,0.6127682302106482
312.0,0.30337429137079786,1.0391434500994938,0.7786776211429199
314.0,0.31238467366627976,1.0236161349729116,0.9137955237848177
316.0,0.317630660872147,1.013090095766734,0.9901678960426951
318.0,0.31561626675168963,1.006761699518589,0.9901770035261737
320.0,0.30623062812655116,1.0041067323154877,0.9138149931131293
322.0,0.29267490925346956,1.0056391715335975,0.778684118418819
324.0,0.2797764974542908,1.012860678897011,0.6127431775153468
326.0,0.271528223899111,1.027353368753564,0.522758307950788
328.0,0.2694315811176656,1.0496011244155068,0.5066202494655292
330.0,0.27272110186415166,1.0788624968204465,0.5149039670645034
332.0,0.2797575850052852,1.11398663946686,0.531603338659701
334.0,0.2891005571953634,1.1538588517126525,0.5649952134096318
336.0,0.2997644054073897,1.1972372913715588,0.6306956560729359
338.0,0.31105174455153944,1.242528418108441,0.7115503752150864
340.0,0.3223629286831881,1.287757780445223,0.7884255552778042
342.0,0.3331035055733385,1.3306720172324904,0.8577927619099005
344.0,0.3426636107360814,1.3688637358095719,0.9161321638440595
346.0,0.35042015025872153,1.3998495225837608,0.9601886199501527
348.0,0.3557305219713101,1.421063221719367,0.9871961162420416
350.0,0.357907976942228,1.4297611722893149,0.995018355374313
352.0,0.35619286081396073,1.4229061309420041,0.9821145043535815
354.0,0.3497601792153416,1.397187789135142,0.947250660245316
356.0,0.3378256014176149,1.3494059379195145,0.8889597155196742
358.0,0.3199182327038777,1.2774333660884094,0.8048911685506088
360.0,0.296382240623326,1.1819343768148929,0.691436677647886
362.0,0.2691587378191059,1.0690966437870446,0.5442530446273628
364.0,0.24279490743281915,0.9545020594734994,0.4899610249852942
366.0,0.22492390990105104,0.865215299425854,0.4850731157025274
368.0,0.22363960784700948,0.8290600012760029,0.47995224335986236
370.0,0.24064842595487826,0.8489723666809698,0.4776915628607555
372.0,0.26838982105041165,0.8994084270437627,0.5794208511877439
374.0,0.29577515790898645,0.9535971603771721,0.7500427815845203
376.0,0.3139902094097677,0.9979017981869398,0.8413246602315376
378.0,0.3183837814061811,1.0262098052265083,0.8443935059192962
380.0,0.30802916720335427,1.0307276619876424,0.76884677706667
382.0,0.284211529583753,0.9963577261101361,0.6818024385320802
384.0,0.24884348638508738,0.9029922745494517,0.6511983100484273
386.0,0.20384151469247458,0.7410232661588717,0.5726821166442561
388.0,0.15175165889786846,0.5306334340852533,0.4497601998731243
390.0,0.09681211876313504,0.3163339613443127,0.2979074830499093
392.0,0.04525612474220207,0.13753607007840582,0.14301170365850735
394.0,0.004765500861244666,0.013726862140504623,0.014874050520292004
396.0,0.02098310341711021,0.05927125285014077,0.062348388060156634
398.0,0.026815308909472237,0.07724057961018435,0.07827398991856527
