time,l2_error,relative_error,max_error
0.0,0.007598027753040423,0.033934457498788935,0.039024060802378746
0.0,0.02895303661990979,0.12931060830174643,0.1472480923483328
0.0,0.06024738329134377,0.2690780205291092,0.30136839537976867
0.0,0.09653111006915813,0.43112909802704374,0.4717360014747971
0.0,0.13311994889000872,0.5945428727923894,0.6315013636834506
2.0,0.1593829799992515,0.7259290828114175,0.7237892601451539
4.0,0.1687089038284109,0.8110616958556462,0.7117093292597388
6.0,0.16608856355553211,0.8603505860577201,0.6210760243612782
8.0,0.15808641546040933,0.883238152078636,0.48887131926085414
10.0,0.15008762116496238,0.8896882189121597,0.39407115681735594
12.0,0.14466319936852648,0.8891057722159937,0.3709206231271294
14.000000000000002,0.14186984232619557,0.8873171282767695,0.36584894748299135
16.0,0.14072129191511232,0.8861781378196073,0.3650114828710814
18.0,0.1403291189144111,0.8856661039028739,0.3649243209558277
20.0,0.140216496176218,0.8854852083127345,0.3649302953278267
22.0,0.1402144574851186,0.8855931599688265,0.3649444488504259
24.0,0.1403397112110042,0.8864075800853576,0.36495908733593996
26.0,0.14077983480989797,0.8891913766816589,0.36497371597872885
28.000000000000004,0.14194304147694628,0.8965395693968069,0.3665472588587149
30.0,0.14440588725799555,0.9120992667083633,0.382478769981687
32.0,0.14851473948280483,0.9380716562775064,0.46214641260006967
34.0,0.15362658511231225,0.9704493731524916,0.609941132017042
36.0,0.15757312263291626,0.9957188760134129,0.7378325187649517
38.0,0.15714754584469776,0.9940997548821343,0.8134315217682717
40.0,0.14971957373368988,0.9498720264073861,0.8096094925405172
42.0,0.13531417970616502,0.8642952103655371,0.7152383814066909
44.0,0.11828420232882018,0.7657944115010881,0.541682390309218
46.0,0.10703002160319051,0.7093769408568029,0.36511802256793524
48.0,0.10822349672312738,0.7432289673777838,0.3651322381909242
50.0,0.11912205615379283,0.8574657191735668,0.3651464116496083
52.0,0.13183633575464102,1.0017682911070471,0.425392811251547
54.0,0.14135002941170502,1.1331186352361116,0.4738057835955195
56.00000000000001,0.1466524988368611,1.2294495579425149,0.49371451079082423
57.99999999999999,0.14885324374926842,1.2875121610599896,0.49879649315976127
60.0,0.14945221659052968,1.3163408493398012,0.49963537574186073
62.0,0.14948182854277708,1.328205846245101,0.4997227210760415
64.0,0.14940630431323082,1.3322861385012634,0.49971644726034686
66.0,0.14935226422729592,1.3334460966752062,0.4997015561064639
68.0,0.1493252405303384,1.333686754880994,0.4996857433312837
70.0,0.14931101467490882,1.333680220312353,0.4996695036733726
72.0,0.1493009808429345,1.3336163034292154,0.49965286040881646
74.0,0.1492920049181213,1.3335408053389277,0.4996358148959523
76.0,0.14928324027718604,1.333463242245084,0.4996183677769122
78.0,0.149274506097844,1.3333853209813589,0.49960051968977776
80.0,0.14926577094884538,1.3333073056812743,0.4995822712856533
82.0,0.14925703031320564,1.3332292315409675,0.4995636232289267
