Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
wave,1000,wave_gauss,reflect,0.1,0.01,9.493777388752625e-05,4.755949292286579e-05,4.794718420116188e-05,3.941722858195197e-05,1.9112762382474533e-05,1.9270271490767195e-05,0.00035960659577971565,-2.3025850929940455,-9.262288892687875,-9.953529148039031,-9.945410482005387,-10.141307563583046,-10.865154258485495,-10.856946986858459
