time,l2_error,l1_error,max_error
0.0,0.0,0.0,0.0
0.5,2.9951602584296403e-06,8.759717966602138e-07,1.852910034605415e-05
1.0,1.0403689456219387e-05,3.0984114419474307e-06,6.31850431662695e-05
1.5,1.8492167984129436e-05,5.690993127480434e-06,0.00010780773660756804
2.0,2.375006072413589e-05,7.711083832834352e-06,0.00012640134740971032
2.5,2.5290041576221134e-05,8.841636744392926e-06,0.00010720154170040797
3.0,2.5845020170065316e-05,9.640724187190173e-06,0.00011069605445068742
3.5,2.923711092734344e-05,1.0763691232876134e-05,0.00012642054725398033
4.0,3.550257718943001e-05,1.3548233411615266e-05,0.00014380030021493573
4.5,4.218494045650361e-05,1.6594666635941836e-05,0.00016164757615233505
5.0,4.794718420116188e-05,1.9270271490767195e-05,0.00017958526614197945
5.5,5.284131015035457e-05,2.1557415768560687e-05,0.00019754518601006188
6.0,5.7375825608747274e-05,2.3626837887655224e-05,0.00021567374308961718
6.5,6.190450050167471e-05,2.5617502216039784e-05,0.0002336764216117615
7.0,6.652825479158967e-05,2.759131189258416e-05,0.00025166361667816606
7.5,7.122481439449337e-05,2.9562536681211047e-05,0.00026965061470290985
8.0,7.595556093082165e-05,3.153347739683568e-05,0.00028763893766242665
8.5,8.069823404060755e-05,3.350440264827722e-05,0.00030562869530936787
9.0,8.544420449636772e-05,3.547533554229616e-05,0.0003236198919387978
9.5,9.019091963435898e-05,3.744627751484732e-05,0.00034161252601982994
10.0,9.493777388752625e-05,3.941722858195197e-05,0.00035960659577971565
