dx,error,log_dx,log_error,observed_order,expected_order,log_intercept,error_metric
1.0,7.19836806835627e-05,0.0,-9.539071121811578,1.9412925329800175,2,-9.508236317259165,avg_l2
0.5,2.0096195880722638e-05,-0.6931471805599453,-10.814980020476655,1.9412925329800175,2,-9.508236317259165,avg_l2
0.25,5.108267355212907e-06,-1.3862943611198906,-12.184650280675656,1.9412925329800175,2,-9.508236317259165,avg_l2
0.125,1.2810217947528543e-06,-2.0794415416798357,-13.567852521335821,1.9412925329800175,2,-9.508236317259165,avg_l2
