epoch,data_loss,physics_loss,epoch_time
114,8.371532749151811e-05,6.990004294493701e-06,0.010141134262084961
115,6.0565613239305094e-05,1.5493321825488238e-06,0.015180826187133789
116,7.560380618087947e-05,4.813413170268177e-07,0.012930631637573242
117,1.7458949514548294e-05,3.523600184962561e-07,0.012420177459716797
118,4.989906443597647e-08,8.110534948724615e-14,0.01208186149597168
119,6.286331455385152e-08,2.911970794702845e-13,0.007916450500488281
120,0.00010508712148293853,1.566097853356041e-05,0.01446080207824707
121,2.234661405964289e-05,1.085184180737997e-06,0.013655900955200195
122,7.19105446478352e-05,3.0969699764682446e-06,0.010541200637817383
123,7.896871829871088e-05,1.2771550927936914e-07,0.008822917938232422
124,1.7611768271308392e-05,3.543921138771111e-07,0.014414310455322266
125,6.055233114921066e-08,1.2593707543820387e-13,0.013479471206665039
126,9.547945012400305e-08,4.745700360464511e-13,0.00848698616027832
127,0.00011847277346532792,1.796822834876366e-05,0.01689457893371582
128,4.5891809463682876e-08,6.994460620499826e-14,0.010238170623779297
129,9.046376362675801e-05,1.1512690434756223e-05,0.013505697250366211
130,1.8246188119519502e-05,4.7565251293235633e-07,0.006674051284790039
131,6.631647556787357e-05,1.9617782243130932e-07,0.00783085823059082
132,5.717140811611898e-05,1.0581695732980734e-06,0.0068171024322509766
133,1.7994079826166853e-05,4.95990661875112e-07,0.010140419006347656
134,2.093104922096245e-05,9.126758300226356e-07,0.012326478958129883
135,2.3218162823468447e-05,1.278765921597369e-06,0.014510393142700195
136,8.344714296981692e-05,1.0456213203724474e-05,0.01083827018737793
137,1.9917511963285506e-05,7.990253152456717e-07,0.010556936264038086
138,1.1617034090249945e-07,7.528125800689012e-13,0.013611793518066406
139,1.527253152744379e-05,1.0785825566017593e-07,0.011136770248413086
140,5.5871041695354506e-05,8.213032032244882e-08,0.013135194778442383
141,1.4768218647986942e-07,1.0501369739068789e-12,0.012247562408447266
142,8.309638360515237e-05,1.3894662060920382e-06,0.013228178024291992
143,6.240743095986545e-05,1.6433305063401349e-06,0.013723611831665039
144,1.664895717112813e-05,3.0507885639963206e-07,0.015436172485351562
145,6.106734508648515e-05,1.475517592552933e-06,0.014453887939453125
146,6.605270027648658e-05,2.759331891866168e-07,0.021230459213256836
147,6.830872735008597e-05,1.2397060800140025e-07,0.008700132369995117
148,1.4482168808171991e-05,2.8541201402276783e-08,0.011633634567260742
149,1.5074402654136065e-05,1.2518191283561464e-07,0.016035079956054688
150,1.5790061297593638e-05,2.3033808815853263e-07,0.009329080581665039
151,7.333897519856691e-05,3.160011601721635e-06,0.01209712028503418
152,9.25745595736771e-08,2.561974070391937e-13,0.01564621925354004
153,1.5316512872232124e-05,1.6463624774587515e-07,0.015161275863647461
154,1.4627381972331932e-07,2.0244331384866587e-12,0.007569313049316406
155,1.466742469347082e-05,7.314906014244116e-08,0.009421586990356445
156,2.823534828166885e-08,2.5745910327171044e-14,0.010608434677124023
157,1.4074112186790444e-05,1.9305992360330038e-09,0.00782322883605957
158,3.556548477945398e-08,9.380930548422844e-14,0.007548809051513672
159,1.4148461559670977e-05,8.629600145582117e-09,0.007224082946777344
160,7.020425982773304e-05,1.5228079064399935e-07,0.009841442108154297
161,5.367849371396005e-05,1.9769116477164062e-07,0.01242518424987793
162,1.4210569133865647e-05,1.8050659633672694e-08,0.006878852844238281
163,1.4070934639676125e-07,1.994296871740686e-12,0.008164405822753906
164,1.4074075807002373e-05,2.563811829503493e-09,0.007662773132324219
165,5.7479075621813536e-05,8.433260489937311e-08,0.008284330368041992
166,7.106160774128512e-05,1.2983538510979997e-07,0.017995834350585938
167,6.291466706898063e-05,1.0722708054800023e-07,0.008162736892700195
168,3.1310366921388777e-07,3.1365415906897676e-12,0.00783228874206543
169,5.688442615792155e-05,8.630480863303092e-08,0.008852243423461914
170,1.3637564734381158e-05,1.1562530932707205e-09,0.00767970085144043
171,8.08494514785707e-05,1.2151008377259132e-07,0.009924173355102539
172,5.023109039825613e-08,1.2046465984027338e-13,0.015523672103881836
173,6.628740084124729e-05,1.042884534285804e-07,0.007754325866699219
174,4.790547691868596e-08,1.1396906909964116e-13,0.009036779403686523
175,1.347035686194431e-05,1.145021744086705e-09,0.01455235481262207
176,5.814880569232628e-05,1.1241948527640488e-07,0.008756399154663086
177,1.8154869962927478e-07,1.6280256222994671e-12,0.013955831527709961
178,1.9896094727300806e-07,4.258001937151867e-12,0.01290130615234375
179,1.3377815776038915e-05,3.519828206677289e-09,0.012842893600463867
180,6.041886445018463e-05,1.1429946766838839e-07,0.007165193557739258
181,5.9008903917856514e-05,1.1365326457735137e-07,0.008442401885986328
182,6.341300462509025e-08,1.4084635964039388e-13,0.007488727569580078
183,1.330712348135421e-05,3.181633290161301e-10,0.009723901748657227
184,1.330091618001461e-05,8.841699594697161e-11,0.010856389999389648
185,1.3215962098911405e-05,9.640826331702712e-12,0.011743783950805664
186,6.141955236671492e-05,1.0310109388456112e-07,0.013941287994384766
187,4.052827762279776e-08,8.828230030691331e-14,0.013176679611206055
188,1.3089866115478799e-05,4.582093815486132e-09,0.008556127548217773
189,6.803380529163405e-05,1.4135135018022993e-07,0.01435399055480957
190,1.5662043040265416e-07,2.774507403338622e-12,0.010643720626831055
191,5.8273748436477035e-05,8.955197472459986e-08,0.00763702392578125
192,1.0555733354067343e-07,3.282657349071294e-13,0.009263753890991211
193,1.304077886743471e-05,7.897692222424979e-11,0.008981466293334961
194,1.2998591046198271e-05,8.032280396363944e-11,0.009174823760986328
195,4.2074571382499926e-08,7.257721171011894e-14,0.01826167106628418
196,6.814586231485009e-05,1.3351456118471106e-07,0.009530067443847656
197,6.787765596527606e-05,1.2969076124136336e-07,0.014315366744995117
198,1.296643131354358e-05,6.089535542486146e-10,0.009677410125732422
199,6.373920768965036e-05,1.3366992845931236e-07,0.010302305221557617
200,2.6174964659730904e-05,1.6115109247039072e-09,0.0213930606842041
201,0.00012822299322579056,1.8929301859316183e-07,0.027178287506103516
202,2.6119378162547946e-05,2.5641058165604136e-09,0.01803112030029297
203,0.000108628228190355,1.222907286546615e-07,0.01592111587524414
204,2.568429522398219e-07,3.575677514494613e-12,0.013098955154418945
205,1.0057586763423387e-07,1.8998997796011718e-13,0.014418601989746094
206,6.388147255620424e-08,1.9996343177206694e-13,0.016709327697753906
207,2.5566008844180033e-05,1.2862836129556854e-08,0.016324520111083984
208,8.611300472693983e-08,1.6687851458769415e-13,0.019556522369384766
209,0.00010238456889055669,1.840702594790855e-07,0.028196096420288086
210,6.379731303240987e-07,5.796179647354904e-10,0.011880159378051758
211,2.5535569875501096e-05,1.904240853889405e-08,0.02979755401611328
212,1.4525930680520105e-07,6.125556875971605e-13,0.010324239730834961
213,2.5709185138111934e-05,7.796148793204338e-08,0.015801668167114258
214,0.00013839532039128244,8.379394671464979e-07,0.018132686614990234
215,1.0661067051387363e-07,4.153670679976629e-13,0.022903919219970703
216,0.00012508795771282166,1.8328428552649711e-07,0.014516592025756836
217,2.5163957616314292e-05,3.10267154191024e-08,0.018549203872680664
218,0.00013207933807279915,3.5479007465255563e-07,0.019736528396606445
219,0.00011607796477619559,3.060900723994564e-07,0.013071298599243164
220,2.4489401766913943e-05,6.748121172961419e-09,0.011759281158447266
221,2.4232420400949195e-05,5.296597382908885e-09,0.013559579849243164
222,2.1599518618131697e-07,4.2416170402403974e-12,0.012742280960083008
223,1.5764297245368653e-07,8.639782140586194e-13,0.012664556503295898
224,0.0001166742731584236,1.8181399354944006e-06,0.014339208602905273
225,2.3329323539655888e-07,3.0325609644971108e-12,0.015556097030639648
226,2.448509621899575e-05,4.362714278727253e-08,0.02189159393310547
227,0.00011460660607554018,1.700062597365104e-07,0.01603245735168457
228,9.702747775008902e-05,2.480201146681793e-07,0.013267993927001953
229,0.00011725880904123187,2.70131238266913e-07,0.026026248931884766
230,1.3072811100300896e-07,8.354980119210098e-13,0.01159048080444336
231,2.3544860596302897e-05,4.0028885761600463e-10,0.010507583618164062
232,7.62072573934347e-08,1.3718106511850792e-13,0.021735191345214844
233,3.680560212160344e-08,2.222364917689023e-14,0.009956598281860352
234,9.220406354870647e-05,1.8838113646779675e-07,0.01950359344482422
235,2.8385716177581344e-07,2.989170759873372e-12,0.018105030059814453
236,2.2971367798163556e-05,1.7862692658354717e-08,0.013013601303100586
237,1.3066782855730708e-07,5.235558622924963e-13,0.011552810668945312
238,1.7014957620631321e-07,1.4418753734382617e-12,0.01826763153076172
239,1.7870472390768555e-07,2.7976332188373032e-12,0.0190584659576416
240,2.2855794668430462e-05,1.983281872064424e-10,0.018438339233398438
241,7.118809719486308e-08,1.5392666254023663e-13,0.011191844940185547
242,3.6873245790047804e-08,3.9337362035297974e-14,0.013227224349975586
243,0.00011615300172707066,1.739629027497358e-07,0.013823747634887695
244,0.00011149417696287856,2.0676866085977963e-07,0.018601655960083008
245,1.726426717141294e-07,2.787878651891451e-12,0.01745152473449707
246,2.218698318756651e-05,1.0751349116544517e-10,0.014445066452026367
247,2.208439400419593e-05,3.94800148129093e-09,0.015880346298217773
248,8.721460471861064e-05,1.4119767399733973e-07,0.029123306274414062
249,2.202522591687739e-05,5.345314857407857e-09,0.01204824447631836
250,0.00010371072858106345,1.660533683889298e-07,0.011547088623046875
251,1.7657148987382243e-07,1.0759906420715337e-12,0.0221250057220459
252,2.1820196707267314e-05,8.911237969755348e-09,0.017694711685180664
253,8.624520705780014e-05,1.8864501782900334e-07,0.009515047073364258
254,2.134380702045746e-05,1.339216931794951e-10,0.01917099952697754
255,1.0622704138540939e-07,3.7171833536589483e-13,0.020180463790893555
256,1.8206648633167788e-07,7.241231269120019e-13,0.010167598724365234
257,8.096247620414943e-05,1.9103580939372478e-07,0.011836051940917969
258,6.81817056147338e-08,1.0313742861058767e-13,0.01228475570678711
259,7.820081373210996e-05,1.7587369427474187e-07,0.012899160385131836
260,0.0001098128268495202,2.031332826391008e-07,0.009565114974975586
261,1.4410947812848462e-07,5.03495736856735e-13,0.01203155517578125
262,2.1060910512460396e-05,2.4167926326867928e-08,0.013994216918945312
263,2.1321355234249495e-05,4.776322626298679e-08,0.019488096237182617
264,2.147710620192811e-05,6.197551272180135e-08,0.013014078140258789
265,2.1061581719550304e-05,4.3303582941689456e-08,0.011557340621948242
266,9.532697731629014e-05,1.7790847550713806e-07,0.012993335723876953
267,6.285812048645312e-08,9.060041264311383e-14,0.019570350646972656
268,9.371490159537643e-05,7.443337608492584e-07,0.022078275680541992
269,1.1287465184750545e-07,3.5181864474660707e-13,0.023871898651123047
270,9.295963536715135e-05,7.103236612238106e-07,0.014746665954589844
271,5.734113983635325e-08,1.7142079314184933e-13,0.021073341369628906
272,3.547847526874648e-08,3.8235660162122195e-14,0.02409672737121582
273,2.64769994373637e-07,4.503003438877107e-12,0.013749122619628906
274,1.391894102198421e-07,6.225992486320886e-13,0.014780282974243164
275,3.322917052628327e-08,3.213300461758946e-14,0.013520479202270508
276,2.216505163232796e-05,2.4084050664896495e-07,0.010634183883666992
277,2.6914090511809263e-08,2.7773637746196164e-14,0.0133056640625
278,1.4042919360690576e-07,4.0348600112080635e-13,0.01720905303955078
279,2.12764207390137e-05,1.7256820683542173e-07,0.01982283592224121
280,2.0459712686715648e-05,1.0325503296826355e-07,0.020210742950439453
281,9.992918057832867e-05,1.8662362322174886e-07,0.023442983627319336
282,0.00010003392526414245,2.367324754004585e-07,0.013987064361572266
283,2.0354738808237016e-05,1.0839532649242756e-07,0.020511865615844727
284,1.657606816252155e-07,8.55186635482369e-13,0.01584601402282715
285,1.511458975755886e-07,6.679707243058275e-13,0.01366424560546875
286,9.771357144927606e-05,2.9270368031575345e-06,0.01265716552734375
287,1.9727351173060015e-05,6.125439711013314e-08,0.01787567138671875
288,8.551650535082445e-05,1.1961957113726385e-07,0.01531672477722168
289,1.1450931935996778e-07,6.208438711047259e-13,0.013070344924926758
290,2.298366598552093e-05,4.0620079744257964e-07,0.020572185516357422
291,2.4013988877413794e-05,5.510349865289754e-07,0.017824649810791016
292,2.89130156261308e-07,2.535012347607002e-12,0.013793706893920898
293,5.042864970050687e-08,4.947510296956538e-14,0.018915414810180664
294,9.004199819173664e-05,2.227623781436705e-06,0.012852668762207031
295,1.9221337424824014e-05,4.313969270697271e-08,0.021218538284301758
296,7.412457489408553e-05,1.964117757324857e-07,0.015152454376220703
297,9.322404366685078e-05,1.7315913964921492e-06,0.01578235626220703
298,0.00010910879063885659,1.7752395251591224e-06,0.016949892044067383
299,1.8813319911714643e-05,3.5038176804391696e-08,0.026669979095458984
300,1.8242302758153528e-05,3.807924642273974e-09,0.03262162208557129
301,1.9218670786358416e-05,7.879686592104918e-08,0.023014068603515625
302,9.687584679340944e-05,1.8715812757363892e-06,0.011472702026367188
303,1.874638837762177e-05,6.68733548536693e-08,0.016088008880615234
304,0.00011126423487439752,1.993376201880892e-07,0.011505126953125
305,7.893737347330898e-05,1.458114411434508e-07,0.014100074768066406
306,7.462013229542208e-08,1.0721867051968412e-13,0.014348268508911133
307,5.8260503976725886e-08,9.541096347232339e-14,0.018770217895507812
308,8.666678331792355e-05,7.869587079767371e-07,0.012151241302490234
309,9.72594934864901e-05,7.243564823511406e-07,0.011700868606567383
310,1.6403797076236515e-07,1.5968589298087643e-12,0.010191202163696289
311,6.602529367683019e-08,1.3990353743120049e-13,0.025937318801879883
312,0.00010208597814198583,1.7286859019804979e-06,0.009567737579345703
313,2.0086865504254092e-07,4.177169027341776e-12,0.010619401931762695
314,9.543172200210392e-05,3.026895569746557e-07,0.011797428131103516
315,1.703661837382242e-05,1.3967452194840746e-10,0.01202535629272461
316,1.4725031860507443e-07,8.201605627283781e-13,0.023053407669067383
317,1.771450843079947e-05,1.0811486106376833e-07,0.013894081115722656
318,1.818664895836264e-05,1.83987253876694e-07,0.014406204223632812
319,1.8202863429905847e-05,1.7675932895144797e-07,0.024161815643310547
320,6.555914922046213e-08,1.2423582670430255e-13,0.02058124542236328
321,1.7277638107771054e-05,8.29463289164778e-08,0.010957717895507812
322,7.635635847691447e-05,6.265328238441725e-07,0.012335777282714844
323,1.8090693743033626e-07,1.5687064277777885e-12,0.014989614486694336
324,1.735631303745322e-05,9.100565279140937e-08,0.017396926879882812
325,8.349419658770785e-05,1.6915748801693553e-06,0.010286092758178711
326,1.524455512935674e-07,8.118230480219646e-13,0.01103830337524414
327,1.6408186638727784e-05,8.763296754921157e-09,0.020560503005981445
328,1.6305426470353268e-05,3.8168748162092925e-09,0.016466379165649414
329,9.880136531137396e-08,3.0934331702106577e-13,0.013712644577026367
330,1.9624899039172305e-07,2.8925440601762498e-12,0.015575647354125977
331,1.2999726095586084e-07,8.643572511381203e-13,0.014332056045532227
332,5.168012506828745e-08,1.5772567984757152e-13,0.015436410903930664
333,1.8970331439049914e-05,3.302289712792117e-07,0.018504858016967773
334,4.261569230834539e-08,5.6402832979227796e-14,0.015667200088500977
335,3.9487975556085075e-08,4.9705370570342355e-14,0.014685392379760742
336,8.652626274852082e-05,1.7946224488696316e-06,0.019844770431518555
337,7.938896828818542e-08,1.8299809367502973e-13,0.013266324996948242
338,7.772663229843602e-05,1.2985015018784907e-07,0.014555215835571289
339,9.476124250795692e-05,3.713459477694414e-07,0.011325597763061523
340,1.743998655001633e-05,1.64937389968145e-07,0.009385108947753906
341,1.7346126696793362e-05,1.567274097169502e-07,0.012433052062988281
342,1.6996802514768206e-05,1.2501195101322082e-07,0.016513347625732422
343,7.142867275433673e-08,1.4031075021465889e-13,0.022272348403930664
344,1.5662208170397207e-05,5.315966777885706e-09,0.01011347770690918
345,1.5503144823014736e-05,1.7055570289414845e-09,0.009584426879882812
346,6.343840504996479e-05,1.6894527732347342e-07,0.009827852249145508
347,1.574809903104324e-05,4.684373067220804e-08,0.024127483367919922
348,1.5552021068288013e-05,2.72427431724509e-08,0.02254509925842285
349,3.8729748297328115e-08,3.638945020962778e-14,0.010556459426879883
350,0.00012881252041552216,2.7394835910854454e-07,0.014937162399291992
351,2.549298369558528e-05,6.502636762384384e-10,0.013459205627441406
352,2.1446498976729345e-07,4.221707185225743e-12,0.01343989372253418
353,2.6112531486433e-05,4.698538802472285e-08,0.015705108642578125
354,4.563706923477184e-08,3.5398665606829055e-14,0.029729843139648438
355,1.9473505119549372e-07,7.196345082338684e-12,0.01178288459777832
356,0.0001238246913999319,4.6968875722086523e-07,0.021759986877441406
357,0.00011272302072029561,1.4139857285044855e-07,0.014106988906860352
358,2.5056862796191126e-05,1.425378037822611e-08,0.019761085510253906
359,2.501997005310841e-05,4.032817813026668e-08,0.016613483428955078
360,7.7824836353102e-08,1.2012030367776483e-13,0.016320466995239258
361,0.00011246189387748018,9.102994340537407e-07,0.01783895492553711
362,0.00011402937525417656,1.815348014133633e-07,0.03296256065368652
363,7.261918710810278e-08,1.269355985340087e-13,0.011543750762939453
364,2.7729747671401128e-05,2.838318948761298e-07,0.016313791275024414
365,8.845873367135937e-08,2.746038531113715e-13,0.014145612716674805
366,0.00013424402277451009,2.8796355309168575e-06,0.01257181167602539
367,4.2150457346679104e-08,4.150359458779222e-14,0.01505422592163086
368,0.00010155349445994943,8.914552154237754e-07,0.01575946807861328
369,2.592624514363706e-05,2.3441612029273529e-07,0.027703285217285156
370,9.544681961415336e-05,1.938654804689577e-06,0.017048120498657227
371,2.333875818294473e-05,2.3776913771200725e-09,0.014922857284545898
372,2.4480887077515945e-05,9.185330185346174e-08,0.024156570434570312
373,2.626603418320883e-05,2.815131949773786e-07,0.015408754348754883
374,2.6597304895403795e-05,3.07432799218077e-07,0.01749277114868164
375,2.675742791780067e-07,1.8023204456651953e-11,0.017170190811157227
376,2.3797343601472676e-05,7.76009940750555e-08,0.03182792663574219
377,0.00010374026169301942,2.599599611130543e-07,0.03227424621582031
378,2.3150607376010157e-05,6.602540736366791e-08,0.022802352905273438
379,3.3377227737219073e-07,3.5152748767419695e-12,0.028570175170898438
380,1.028667639957348e-07,3.207265995754799e-13,0.03311657905578613
381,3.152875433443114e-05,8.533932032150915e-07,0.017487287521362305
382,3.008371641044505e-05,7.265952035595546e-07,0.036553144454956055
383,2.492209750926122e-05,2.927355069459736e-07,0.020626068115234375
384,0.000136669710627757,2.999215951149381e-07,0.018770217895507812
385,5.5145282118473915e-08,7.558966744636991e-14,0.01846933364868164
386,5.6062972930703836e-08,7.659041993289192e-14,0.019367456436157227
387,3.8495531043736264e-05,1.4646359431935707e-06,0.02076411247253418
388,0.00013242693967185915,8.40056236484088e-06,0.06362581253051758
389,0.00011078980605816469,6.392801878973842e-07,0.04037880897521973
390,3.3802527354964695e-07,1.9469949957828803e-11,0.02363753318786621
391,3.947690856875852e-05,1.6063587509052013e-06,0.017099857330322266
392,8.336604651049129e-08,1.110706917607264e-13,0.026277780532836914
393,9.366164732682591e-08,1.4275914977067428e-13,0.013388395309448242
394,8.612671808805317e-05,5.444701855594758e-06,0.01626873016357422
395,7.362801989074796e-05,4.445752892934252e-06,0.018063068389892578
396,5.515968837244145e-08,6.89224610543604e-14,0.03759002685546875
397,1.354799366026782e-07,3.9103917044529257e-13,0.025865793228149414
398,0.00011587112385313958,8.914626050682273e-07,0.048624515533447266
399,2.3479587980546057e-05,2.2058647175526858e-07,0.04030799865722656
400,3.205268149031326e-05,9.735545063449536e-07,0.03630805015563965
401,1.4091369848756585e-07,1.2146980470084667e-12,0.021494626998901367
402,4.546238778857514e-05,2.1906548681727145e-06,0.024059534072875977
403,3.96559335058555e-05,1.6722257214496494e-06,0.022542715072631836
404,2.8294180083321407e-05,6.558757377206348e-07,0.020624637603759766
405,2.0911938918288797e-05,6.135557129027802e-08,0.02324700355529785
406,6.184572498568741e-08,1.5839646217916115e-13,0.022606372833251953
407,0.0001400518522132188,6.306747309281491e-06,0.031044721603393555
408,0.00012167422391939908,6.051851414667908e-06,0.021225690841674805
409,5.9244637640176734e-08,6.096109673916356e-14,0.017076969146728516
410,9.977021545637399e-05,4.2024976210086606e-07,0.017804861068725586
411,3.299515682897436e-08,2.4781436261779935e-14,0.018773555755615234
412,2.0488489838044188e-07,1.174453004466891e-12,0.027106046676635742
