Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,20000,advec_gauss,periodic,0.0125,0.00125,9.494820443864489e-08,4.747410221464435e-08,4.747410221238935e-08,3.942750612104708e-08,1.9713753057726177e-08,1.9713753055701314e-08,3.5940602705064606e-07,-4.382026634673881,-16.169934310465713,-16.8630814911242,-16.863081491171698,-17.04880213931868,-17.741949320020524,-17.74194932012324
