Equation,N,Initial Condition,Boundary Function,DX,DT,L2 Error,Avg L2 Error,Median L2 Error,L1 Error,Avg L1 Error,Median L1 Error,Peak Max Error,log(dx),log(L2),log(mean L2),log(median L2),log(L1),log(mean L1),log(median L1)
advection,20000,advec_gauss,periodic,0.0125,0.00125,0.00014400877003342314,7.202307904932459e-05,7.203249634276683e-05,6.061518147789513e-05,3.031388430275551e-05,3.031705496659338e-05,0.0006244145504307186,-4.382026634673881,-8.845636357232904,-9.538523947959213,-9.538393202676636,-9.710965176826546,-10.403904722589541,-10.403800133616354
